epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
0,1716392010.6573546,1716392012.938656,1716392011.3121455,1716392012.8955157,1716392010.6621778,1716392011.3121347,1716392012.8955164,1716392012.938654,,,,,,,,,,1.2235541343688965,2.5332183837890625,0.1171875,0.234375
1,1716392012.9389057,1716392018.3105319,1716392018.155085,1716392018.2461214,1716392012.9425814,1716392018.155069,1716392018.2461226,1716392018.3105307,,,,,,,,,,0.9513435363769531,2.5332183837890625,0.1171875,0.234375
2,1716392018.3245883,1716392019.0417144,1716392019.0337827,1716392019.0392354,1716392018.3396244,1716392019.0337765,1716392019.0392902,1716392019.0417137,,,,,,,,,,0.8380382061004639,2.5332183837890625,0.1171875,0.234375
3,1716392019.0418491,1716392019.666841,1716392019.6528122,1716392019.6620152,1716392019.0448287,1716392019.6528053,1716392019.6620157,1716392019.6668394,,,,,,,,,,0.7592688202857971,2.5332183837890625,0.1171875,0.234375
4,1716392019.667054,1716392020.4839113,1716392020.4296827,1716392020.4784265,1716392019.6717157,1716392020.4296715,1716392020.4784272,1716392020.48391,,,,,,,,,,1.0543792247772217,2.5332183837890625,0.1171875,0.234375
5,1716392020.48419,1716392021.1282425,1716392021.120165,1716392021.1255348,1716392020.490202,1716392021.1201537,1716392021.125535,1716392021.128242,,,,,,,,,,1.2383339405059814,2.5332183837890625,0.1171875,0.234375
6,1716392021.1283627,1716392021.9927175,1716392021.8406942,1716392021.892414,1716392021.1312609,1716392021.840682,1716392021.892415,1716392021.9927163,,,,,,,,,,1.1574145555496216,2.5332183837890625,0.1171875,0.234375
7,1716392021.9929438,1716392022.5430412,1716392022.5292199,1716392022.5388365,1716392022.005574,1716392022.5292125,1716392022.538837,1716392022.5430408,,,,,,,,,,0.7683922052383423,2.5332183837890625,0.1171875,0.234375
8,1716392022.543172,1716392023.2365854,1716392023.189851,1716392023.2267303,1716392022.5475767,1716392023.1898382,1716392023.2267308,1716392023.2365844,,,,,,,,,,0.870423436164856,2.5332183837890625,0.1171875,0.234375
9,1716392023.2367902,1716392023.841689,1716392023.8219802,1716392023.8313923,1716392023.2552881,1716392023.8219707,1716392023.8313925,1716392023.8416882,,,,,,,,,,1.019819974899292,2.5332183837890625,0.1171875,0.234375
10,1716392023.8418636,1716392024.4372718,1716392024.4202132,1716392024.4334931,1716392023.8489194,1716392024.4202,1716392024.4334939,1716392024.437271,,,,,,,,,,0.9620944261550903,2.5332183837890625,0.1171875,0.234375
11,1716392024.4374087,1716392025.0346055,1716392025.0130634,1716392025.0302746,1716392024.4404857,1716392025.0130515,1716392025.030275,1716392025.0346043,,,,,,,,,,0.5818353891372681,2.5332183837890625,0.1171875,0.234375
12,1716392025.0347877,1716392025.657551,1716392025.6501415,1716392025.655401,1716392025.0389824,1716392025.650132,1716392025.6554015,1716392025.6575503,,,,,,,,,,0.618738055229187,2.5332183837890625,0.1171875,0.234375
13,1716392025.6576934,1716392026.4938567,1716392026.3618438,1716392026.476971,1716392025.661492,1716392026.3618364,1716392026.4769719,1716392026.493856,,,,,,,,,,0.5218970775604248,2.5332183837890625,0.1171875,0.234375
14,1716392026.4940295,1716392027.0652926,1716392027.0283322,1716392027.0579615,1716392026.5071952,1716392027.0283208,1716392027.0579624,1716392027.0652914,,,,,,,,,,0.5598857998847961,2.5332183837890625,0.1171875,0.234375
15,1716392027.0655134,1716392027.7253249,1716392027.6780171,1716392027.719362,1716392027.1209674,1716392027.678004,1716392027.7193625,1716392027.7253237,,,,,,,,,,0.628533124923706,2.5332183837890625,0.1171875,0.234375
16,1716392027.7255478,1716392028.3877249,1716392028.3741276,1716392028.382886,1716392027.7289538,1716392028.3741164,1716392028.3828862,1716392028.3877234,,,,,,,,,,0.6755023002624512,2.5332183837890625,0.1171875,0.234375
17,1716392028.387881,1716392029.0533595,1716392029.02375,1716392029.0440013,1716392028.392638,1716392029.0237381,1716392029.044002,1716392029.0533586,,,,,,,,,,0.5089945793151855,2.5332183837890625,0.1171875,0.234375
18,1716392029.0535407,1716392029.8016634,1716392029.635482,1716392029.7648811,1716392029.0563757,1716392029.6354744,1716392029.7648818,1716392029.8016622,,,,,,,,,,0.44416531920433044,2.5332183837890625,0.1171875,0.234375
19,1716392029.8018887,1716392030.3729548,1716392030.3238027,1716392030.3464556,1716392029.812817,1716392030.3237958,1716392030.3464565,1716392030.3729537,,,,,,,,,,0.4958828389644623,2.5332183837890625,0.1171875,0.234375
20,1716392030.3731253,1716392030.9906635,1716392030.9375122,1716392030.9617386,1716392030.3760176,1716392030.9375057,1716392030.9617393,1716392030.9906623,,,,,,,,,,0.5180040001869202,2.5332183837890625,0.1171875,0.234375
21,1716392030.9908407,1716392031.619517,1716392031.5800655,1716392031.615627,1716392030.9994955,1716392031.5800571,1716392031.6156278,1716392031.6195164,,,,,,,,,,0.5246759057044983,2.5332183837890625,0.1171875,0.234375
22,1716392031.6197596,1716392032.3310583,1716392032.2567065,1716392032.3160098,1716392031.6236103,1716392032.2566953,1716392032.3160105,1716392032.3310568,,,,,,,,,,0.37878334522247314,2.5332183837890625,0.1171875,0.234375
23,1716392032.3312685,1716392032.966631,1716392032.9567797,1716392032.963642,1716392032.3349638,1716392032.9567673,1716392032.9636426,1716392032.9666302,,,,,,,,,,0.22988229990005493,2.5332183837890625,0.1171875,0.234375
24,1716392032.9667728,1716392033.662641,1716392033.629757,1716392033.6505208,1716392032.9707987,1716392033.6297498,1716392033.6505215,1716392033.6626403,,,,,,,,,,0.2689516246318817,2.5332183837890625,0.1171875,0.234375
25,1716392033.6628356,1716392034.238735,1716392034.2235706,1716392034.2337747,1716392033.6659198,1716392034.2235618,1716392034.2337754,1716392034.238734,,,,,,,,,,0.3613014221191406,2.5332183837890625,0.1171875,0.234375
26,1716392034.2388825,1716392035.057082,1716392034.994217,1716392035.012796,1716392034.241904,1716392034.994207,1716392035.0127966,1716392035.0570807,,,,,,,,,,0.3169991970062256,2.5332183837890625,0.1171875,0.234375
27,1716392035.0572686,1716392035.8034794,1716392035.7450216,1716392035.7955823,1716392035.0684552,1716392035.745011,1716392035.7955828,1716392035.8034785,,,,,,,,,,0.3146055042743683,2.5332183837890625,0.1171875,0.234375
28,1716392035.8036664,1716392036.5292335,1716392036.5187118,1716392036.5261178,1716392035.8063326,1716392036.518699,1716392036.5261188,1716392036.5292327,,,,,,,,,,0.6569353342056274,2.5332183837890625,0.1171875,0.234375
