epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
2290,1716386151.127165,1716386151.407075,1716386151.1271656,1716386151.407074,1716386151.128375,1716386151.2784188,1716386151.2784622,1716386151.3777766,1716386151.4061728,1716386151.4070725,1716386151.3786016,1716386151.4060588,1716386151.1271844,1716386151.1283746,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2291,1716386151.407223,1716386151.6956158,1716386151.4072232,1716386151.6956148,1716386151.4083283,1716386151.558288,1716386151.5583363,1716386151.6630423,1716386151.6946473,1716386151.695613,1716386151.6638386,1716386151.6945388,1716386151.407229,1716386151.4083276,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2292,1716386151.6957564,1716386151.962119,1716386151.6957572,1716386151.9621184,1716386151.6969004,1716386151.8115885,1716386151.8116333,1716386151.9321675,1716386151.9612203,1716386151.962117,1716386151.9330683,1716386151.9610627,1716386151.6957662,1716386151.6968997,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2293,1716386151.9622664,1716386152.2234473,1716386151.962267,1716386152.2234466,1716386151.9633694,1716386152.1040428,1716386152.1040769,1716386152.1931849,1716386152.2225068,1716386152.2234447,1716386152.193998,1716386152.2224064,1716386151.9622753,1716386151.9633687,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2294,1716386152.2235878,1716386152.5134277,1716386152.2235885,1716386152.5134268,1716386152.224784,1716386152.3514833,1716386152.351518,1716386152.4844546,1716386152.5124428,1716386152.513425,1716386152.485278,1716386152.5123377,1716386152.2235963,1716386152.2247837,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2295,1716386152.513558,1716386152.7935758,1716386152.5135584,1716386152.7935748,1716386152.5147545,1716386152.653249,1716386152.6532931,1716386152.7643766,1716386152.792702,1716386152.7935734,1716386152.7651658,1716386152.7925987,1716386152.5135636,1716386152.5147538,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2296,1716386152.7937145,1716386153.0769334,1716386152.793715,1716386153.0769327,1716386152.794888,1716386152.9105859,1716386152.9106512,1716386153.0465477,1716386153.0759158,1716386153.0769312,1716386153.0473878,1716386153.0758061,1716386152.7937243,1716386152.794887,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2297,1716386153.0770648,1716386153.3328598,1716386153.0770652,1716386153.3328588,1716386153.078149,1716386153.2169583,1716386153.2170033,1716386153.3020582,1716386153.3318827,1716386153.3328571,1716386153.302815,1716386153.331786,1716386153.077073,1716386153.0781484,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2298,1716386153.3329904,1716386153.6092057,1716386153.3329906,1716386153.609205,1716386153.3341527,1716386153.479455,1716386153.4795365,1716386153.580332,1716386153.6082866,1716386153.6092033,1716386153.5810962,1716386153.6081877,1716386153.3329976,1716386153.3341522,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2299,1716386153.6093326,1716386153.8793323,1716386153.6093328,1716386153.8793316,1716386153.610566,1716386153.739905,1716386153.7399416,1716386153.8471215,1716386153.8783119,1716386153.8793297,1716386153.8480177,1716386153.8781724,1716386153.6093404,1716386153.6105652,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2300,1716386153.879483,1716386154.135084,1716386153.8794832,1716386154.1350832,1716386153.8807187,1716386153.993113,1716386153.993191,1716386154.1044948,1716386154.1341753,1716386154.1350818,1716386154.1053038,1716386154.1340556,1716386153.8794904,1716386153.8807178,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2301,1716386154.1352253,1716386154.4158044,1716386154.1352258,1716386154.4158034,1716386154.136427,1716386154.2521508,1716386154.2522116,1716386154.3864982,1716386154.414874,1716386154.4158015,1716386154.3873286,1716386154.4147737,1716386154.1352522,1716386154.1364262,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2302,1716386154.4159405,1716386154.7412772,1716386154.4159408,1716386154.7412765,1716386154.4171512,1716386154.5843139,1716386154.5843577,1716386154.7122078,1716386154.7403216,1716386154.7412746,1716386154.712998,1716386154.7402196,1716386154.4159474,1716386154.4171507,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2303,1716386154.7414095,1716386155.0009072,1716386154.7414098,1716386155.0009062,1716386154.7426634,1716386154.872209,1716386154.8723466,1716386154.9695773,1716386154.9999018,1716386155.0009046,1716386154.9703405,1716386154.999797,1716386154.7414196,1716386154.742663,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2304,1716386155.001036,1716386155.2744305,1716386155.0010366,1716386155.2744298,1716386155.0021396,1716386155.136409,1716386155.1364567,1716386155.2436948,1716386155.2735624,1716386155.2744281,1716386155.244504,1716386155.2734575,1716386155.0010455,1716386155.0021389,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2305,1716386155.2746193,1716386155.5413103,1716386155.2746196,1716386155.541309,1716386155.2757778,1716386155.4092238,1716386155.4092643,1716386155.5111766,1716386155.540367,1716386155.5413074,1716386155.5119684,1716386155.540266,1716386155.2746263,1716386155.2757773,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2306,1716386155.5414429,1716386155.80015,1716386155.541443,1716386155.8001492,1716386155.542463,1716386155.6775715,1716386155.6776066,1716386155.7702136,1716386155.799107,1716386155.8001475,1716386155.7709928,1716386155.798978,1716386155.5414495,1716386155.5424623,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2307,1716386155.8002994,1716386156.0713887,1716386155.8003,1716386156.0713873,1716386155.8014789,1716386155.9503336,1716386155.9503775,1716386156.04135,1716386156.0704863,1716386156.0713851,1716386156.0421083,1716386156.070369,1716386155.8003056,1716386155.8014784,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2308,1716386156.0715172,1716386156.3715694,1716386156.0715175,1716386156.3715687,1716386156.0727224,1716386156.2397451,1716386156.2398095,1716386156.341656,1716386156.3707092,1716386156.3715668,1716386156.3424318,1716386156.3706114,1716386156.0715244,1716386156.072722,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2309,1716386156.3716946,1716386156.6358094,1716386156.3716948,1716386156.6358087,1716386156.372898,1716386156.489801,1716386156.4898617,1716386156.6056058,1716386156.634873,1716386156.635807,1716386156.6064098,1716386156.6347444,1716386156.3717012,1716386156.3728976,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2310,1716386156.635946,1716386156.8901997,1716386156.6359463,1716386156.8901987,1716386156.6371162,1716386156.7502058,1716386156.7502549,1716386156.860789,1716386156.8893187,1716386156.8901975,1716386156.8615665,1716386156.8892052,1716386156.635953,1716386156.6371157,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2311,1716386156.8903399,1716386157.1633642,1716386156.89034,1716386157.163363,1716386156.8913722,1716386157.0378368,1716386157.0379288,1716386157.1322296,1716386157.1624317,1716386157.1633613,1716386157.1330466,1716386157.1623251,1716386156.8903456,1716386156.8913717,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2312,1716386157.1634917,1716386157.4582615,1716386157.1634922,1716386157.4582608,1716386157.1646395,1716386157.32302,1716386157.3230639,1716386157.4276562,1716386157.4572651,1716386157.4582589,1716386157.4285297,1716386157.4571598,1716386157.1634984,1716386157.164639,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2313,1716386157.4583926,1716386157.7351325,1716386157.4583929,1716386157.7351315,1716386157.4595041,1716386157.576355,1716386157.5764036,1716386157.703487,1716386157.7341857,1716386157.7351296,1716386157.7043655,1716386157.7340486,1716386157.4584005,1716386157.4595037,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2314,1716386157.735313,1716386158.0070114,1716386157.7353132,1716386158.0070105,1716386157.7366629,1716386157.8662233,1716386157.8662705,1716386157.9767087,1716386158.0060863,1716386158.007009,1716386157.977495,1716386158.0059838,1716386157.7353203,1716386157.736662,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2315,1716386158.0071466,1716386158.249748,1716386158.007147,1716386158.249747,1716386158.0085013,1716386158.1508982,1716386158.150982,1716386158.21902,1716386158.2487588,1716386158.2497451,1716386158.2198117,1716386158.2486556,1716386158.0071573,1716386158.0085008,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2316,1716386158.249873,1716386158.5229445,1716386158.2498734,1716386158.5229437,1716386158.2510123,1716386158.3810503,1716386158.3811076,1716386158.4936972,1716386158.5220108,1716386158.5229423,1716386158.4944773,1716386158.5219133,1716386158.249886,1716386158.2510118,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2317,1716386158.523073,1716386158.772118,1716386158.5230734,1716386158.772117,1716386158.5242043,1716386158.6536782,1716386158.6537595,1716386158.741834,1716386158.771189,1716386158.7721152,1716386158.7426157,1716386158.7710946,1716386158.523081,1716386158.5242038,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2318,1716386158.7722535,1716386159.0078309,1716386158.772254,1716386159.0078297,1716386158.7733898,1716386158.8862438,1716386158.8863158,1716386158.9765382,1716386159.0068886,1716386159.0078282,1716386158.9773476,1716386159.0067856,1716386158.7722611,1716386158.7733893,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2319,1716386159.0079706,1716386159.2553265,1716386159.007971,1716386159.2553256,1716386159.0091796,1716386159.12563,1716386159.1257205,1716386159.2236624,1716386159.2543972,1716386159.2553234,1716386159.224446,1716386159.2542927,1716386159.0079768,1716386159.009179,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2320,1716386159.2554612,1716386159.5171134,1716386159.2554615,1716386159.5171123,1716386159.256765,1716386159.3690696,1716386159.369141,1716386159.485212,1716386159.516074,1716386159.5171106,1716386159.4861803,1716386159.5159297,1716386159.2554703,1716386159.2567642,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2321,1716386159.5172644,1716386159.8041284,1716386159.5172646,1716386159.8041275,1716386159.518448,1716386159.649677,1716386159.649725,1716386159.772994,1716386159.8032138,1716386159.8041258,1716386159.7738526,1716386159.8031025,1716386159.5172715,1716386159.5184476,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2322,1716386159.8042705,1716386160.0599837,1716386159.8042707,1716386160.0599825,1716386159.805538,1716386159.9210777,1716386159.921157,1716386160.0282936,1716386160.058896,1716386160.0599809,1716386160.0291417,1716386160.0587828,1716386159.8042824,1716386159.8055372,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2323,1716386160.060131,1716386160.3217607,1716386160.0601313,1716386160.32176,1716386160.0614264,1716386160.19524,1716386160.1953251,1716386160.2928557,1716386160.3208554,1716386160.3217585,1716386160.2936225,1716386160.320756,1716386160.0601394,1716386160.061426,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2324,1716386160.3218873,1716386160.5762064,1716386160.3218875,1716386160.5762055,1716386160.322971,1716386160.4658408,1716386160.4658837,1716386160.5464993,1716386160.5752146,1716386160.576204,1716386160.54728,1716386160.57512,1716386160.321893,1716386160.3229709,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2325,1716386160.5763533,1716386160.823478,1716386160.5763535,1716386160.8234773,1716386160.5775874,1716386160.6923854,1716386160.6924376,1716386160.7933788,1716386160.8225791,1716386160.8234754,1716386160.794195,1716386160.8224761,1716386160.57636,1716386160.5775871,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2326,1716386160.8236098,1716386161.122081,1716386160.8236103,1716386161.1220803,1716386160.8246918,1716386160.9706662,1716386160.9707162,1716386161.092185,1716386161.1210675,1716386161.1220787,1716386161.0930083,1716386161.1209533,1716386160.8236177,1716386160.8246913,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2327,1716386161.122227,1716386161.3890343,1716386161.1222274,1716386161.3890336,1716386161.123376,1716386161.2450871,1716386161.2451446,1716386161.3591847,1716386161.3879998,1716386161.3890314,1716386161.3601108,1716386161.3878696,1716386161.122236,1716386161.1233752,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2328,1716386161.3891897,1716386161.6763139,1716386161.3891902,1716386161.676313,1716386161.3906379,1716386161.5207925,1716386161.5208297,1716386161.6459954,1716386161.675398,1716386161.6763113,1716386161.6467633,1716386161.6753004,1716386161.3892002,1716386161.3906372,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2329,1716386161.6764584,1716386161.959624,1716386161.6764717,1716386161.959623,1716386161.6775844,1716386161.814187,1716386161.8142507,1716386161.9280765,1716386161.958606,1716386161.9596214,1716386161.92906,1716386161.958426,1716386161.6764805,1716386161.677584,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2330,1716386161.9597917,1716386162.1978762,1716386161.9597921,1716386162.1978753,1716386161.961094,1716386162.0838706,1716386162.083932,1716386162.1669953,1716386162.1969292,1716386162.1978734,1716386162.1678257,1716386162.196802,1716386161.9598007,1716386161.9610934,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2331,1716386162.1980772,1716386162.4925537,1716386162.1980777,1716386162.4925528,1716386162.1993403,1716386162.3852358,1716386162.385272,1716386162.4523368,1716386162.4915915,1716386162.4925508,1716386162.4532888,1716386162.491471,1716386162.1980867,1716386162.1993399,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2332,1716386162.4926944,1716386162.7590857,1716386162.4926949,1716386162.7590845,1716386162.4940345,1716386162.607161,1716386162.6072805,1716386162.7231123,1716386162.75813,1716386162.759083,1716386162.724092,1716386162.757996,1716386162.4927034,1716386162.4940338,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2333,1716386162.7592542,1716386162.9939427,1716386162.7592545,1716386162.9939418,1716386162.7604313,1716386162.8691323,1716386162.8692672,1716386162.961486,1716386162.9929867,1716386162.9939399,1716386162.9623697,1716386162.9928453,1716386162.759263,1716386162.7604308,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2334,1716386162.9941092,1716386163.249884,1716386162.9941094,1716386163.2498825,1716386162.9952474,1716386163.1514566,1716386163.151493,1716386163.2183151,1716386163.2485054,1716386163.2498806,1716386163.2192357,1716386163.248279,1716386162.9941165,1716386162.9952466,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2335,1716386163.2500896,1716386163.5000796,1716386163.2500901,1716386163.5000784,1716386163.251805,1716386163.3607528,1716386163.3608444,1716386163.4656465,1716386163.4991891,1716386163.5000765,1716386163.466583,1716386163.4990618,1716386163.2501004,1716386163.2518046,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2336,1716386163.5002341,1716386163.7777207,1716386163.5002346,1716386163.7777195,1716386163.5013783,1716386163.6334805,1716386163.6335478,1716386163.7446659,1716386163.7767644,1716386163.7777178,1716386163.7456822,1716386163.7766237,1716386163.5002408,1716386163.5013778,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2337,1716386163.7778952,1716386164.0837317,1716386163.7778955,1716386164.0837307,1716386163.7791631,1716386163.953231,1716386163.9533327,1716386164.046916,1716386164.0825858,1716386164.0837283,1716386164.0478535,1716386164.0824394,1716386163.7779024,1716386163.7791624,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2338,1716386164.083896,1716386164.3846228,1716386164.0838962,1716386164.3846214,1716386164.0851274,1716386164.2327056,1716386164.232759,1716386164.3542366,1716386164.3835773,1716386164.3846195,1716386164.3551178,1716386164.3834543,1716386164.0839028,1716386164.0851269,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2339,1716386164.3847654,1716386164.6769586,1716386164.3847656,1716386164.6769574,1716386164.3858328,1716386164.526596,1716386164.5266702,1716386164.646413,1716386164.6760206,1716386164.6769557,1716386164.6472023,1716386164.675914,1716386164.3847718,1716386164.3858323,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2340,1716386164.6770883,1716386164.9682178,1716386164.6770885,1716386164.9682167,1716386164.6782198,1716386164.805907,1716386164.8059866,1716386164.9367168,1716386164.967241,1716386164.968215,1716386164.9376159,1716386164.9670825,1716386164.6770978,1716386164.6782193,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2341,1716386164.9683745,1716386165.2203054,1716386164.9683747,1716386165.2203047,1716386164.969669,1716386165.0911038,1716386165.0911381,1716386165.1888974,1716386165.2193277,1716386165.2203028,1716386165.1897573,1716386165.2192078,1716386164.9683816,1716386164.9696686,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2342,1716386165.2204487,1716386165.50232,1716386165.220449,1716386165.5023193,1716386165.2216513,1716386165.345461,1716386165.3454964,1716386165.4723203,1716386165.5013878,1716386165.5023177,1716386165.4732409,1716386165.5012732,1716386165.2204552,1716386165.2216504,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2343,1716386165.5024645,1716386165.7513275,1716386165.5024648,1716386165.751327,1716386165.5036008,1716386165.6574547,1716386165.6575131,1716386165.721445,1716386165.7504349,1716386165.751325,1716386165.7221777,1716386165.750328,1716386165.502475,1716386165.5036004,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2344,1716386165.751455,1716386166.0443993,1716386165.7514555,1716386166.0443985,1716386165.752481,1716386165.8789246,1716386165.8790042,1716386166.015567,1716386166.0435166,1716386166.044397,1716386166.016333,1716386166.043416,1716386165.751464,1716386165.7524803,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2345,1716386166.0445511,1716386166.3154685,1716386166.0445518,1716386166.3154676,1716386166.0456574,1716386166.1920862,1716386166.1921282,1716386166.2857528,1716386166.3145661,1716386166.3154657,1716386166.2865272,1716386166.3144262,1716386166.0445642,1716386166.045657,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2346,1716386166.3155947,1716386166.5914786,1716386166.315595,1716386166.5914779,1716386166.3166792,1716386166.4746387,1716386166.474724,1716386166.5599408,1716386166.590608,1716386166.5914762,1716386166.5607374,1716386166.5905073,1716386166.315604,1716386166.316679,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2347,1716386166.5916116,1716386166.8512135,1716386166.5916119,1716386166.8512127,1716386166.5926917,1716386166.7056289,1716386166.7057147,1716386166.8206096,1716386166.8503222,1716386166.851211,1716386166.8214874,1716386166.8502169,1716386166.5916178,1716386166.5926912,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2348,1716386166.8513725,1716386167.1055381,1716386166.851373,1716386167.105537,1716386166.8525429,1716386166.9701939,1716386166.9703448,1716386167.073429,1716386167.1045718,1716386167.1055353,1716386167.0742092,1716386167.1044333,1716386166.8513815,1716386166.8525424,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2349,1716386167.1056778,1716386167.3756459,1716386167.105678,1716386167.3756447,1716386167.1068962,1716386167.2481654,1716386167.2482083,1716386167.3467755,1716386167.3747737,1716386167.3756425,1716386167.3475795,1716386167.3746717,1716386167.1056871,1716386167.1068957,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2350,1716386167.375787,1716386167.6280828,1716386167.3757877,1716386167.628082,1716386167.3769312,1716386167.499241,1716386167.4993558,1716386167.5986254,1716386167.626896,1716386167.6280804,1716386167.5993803,1716386167.6267953,1716386167.375798,1716386167.3769305,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2351,1716386167.628213,1716386167.9006424,1716386167.6282132,1716386167.9006414,1716386167.6294148,1716386167.773255,1716386167.773324,1716386167.8709757,1716386167.8996496,1716386167.9006398,1716386167.8718204,1716386167.8995225,1716386167.628221,1716386167.6294143,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2352,1716386167.9007823,1716386168.1503181,1716386167.9007826,1716386168.1503174,1716386167.9019153,1716386168.06928,1716386168.069334,1716386168.12145,1716386168.1493971,1716386168.1503153,1716386168.1222136,1716386168.149288,1716386167.900797,1716386167.9019148,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2353,1716386168.1504605,1716386168.4026735,1716386168.1504612,1716386168.4026725,1716386168.1514924,1716386168.3002765,1716386168.3003392,1716386168.372298,1716386168.4017606,1716386168.4026709,1716386168.3730748,1716386168.401656,1716386168.150473,1716386168.1514919,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2354,1716386168.4028158,1716386168.667545,1716386168.402816,1716386168.6675441,1716386168.4040394,1716386168.5227342,1716386168.5227733,1716386168.6381657,1716386168.6665974,1716386168.6675425,1716386168.6389954,1716386168.6664784,1716386168.402826,1716386168.404039,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2355,1716386168.667682,1716386168.9706814,1716386168.6676826,1716386168.9706805,1716386168.6690342,1716386168.819212,1716386168.8192976,1716386168.9395988,1716386168.9697564,1716386168.9706788,1716386168.9405918,1716386168.9696224,1716386168.6676939,1716386168.6690335,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2356,1716386168.9708254,1716386169.2245383,1716386168.9708257,1716386169.2245374,1716386168.9719632,1716386169.092991,1716386169.0931249,1716386169.194398,1716386169.22359,1716386169.2245357,1716386169.1952257,1716386169.2234743,1716386168.9708343,1716386168.9719627,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2357,1716386169.224738,1716386169.4813986,1716386169.2247384,1716386169.4813979,1716386169.2258437,1716386169.3513947,1716386169.351496,1716386169.4534976,1716386169.4803436,1716386169.481396,1716386169.454264,1716386169.4802434,1716386169.2247524,1716386169.2258432,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2358,1716386169.481567,1716386169.7626367,1716386169.4815674,1716386169.762636,1716386169.4827142,1716386169.6349027,1716386169.6349952,1716386169.732394,1716386169.7617462,1716386169.7626345,1716386169.7332158,1716386169.7616467,1716386169.4815824,1716386169.482714,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2359,1716386169.7627687,1716386170.0154903,1716386169.7627692,1716386170.0154896,1716386169.76386,1716386169.8812237,1716386169.8812926,1716386169.9849753,1716386170.014587,1716386170.0154877,1716386169.9857519,1716386170.0144784,1716386169.7627776,1716386169.7638593,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2360,1716386170.0156252,1716386170.3035624,1716386170.0156255,1716386170.3035617,1716386170.0168025,1716386170.168165,1716386170.1681998,1716386170.274472,1716386170.3026953,1716386170.3035605,1716386170.2752552,1716386170.3025947,1716386170.0156367,1716386170.016802,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2361,1716386170.3037584,1716386170.5842807,1716386170.303759,1716386170.58428,1716386170.3049963,1716386170.4433267,1716386170.4433699,1716386170.5543625,1716386170.5834022,1716386170.5842786,1716386170.5551598,1716386170.5832975,1716386170.3037708,1716386170.304996,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2362,1716386170.5844126,1716386170.871598,1716386170.5844133,1716386170.8715973,1716386170.5855396,1716386170.7209551,1716386170.7210178,1716386170.8422737,1716386170.8707197,1716386170.8715959,1716386170.843078,1716386170.8706183,1716386170.5844212,1716386170.585539,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2363,1716386170.8717356,1716386171.140509,1716386170.8717358,1716386171.1405082,1716386170.8727875,1716386171.006156,1716386171.0061998,1716386171.1114502,1716386171.1395233,1716386171.140506,1716386171.1122596,1716386171.1394172,1716386170.8717477,1716386170.872787,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2364,1716386171.1406448,1716386171.415406,1716386171.1406457,1716386171.4154053,1716386171.1417851,1716386171.2841442,1716386171.284232,1716386171.3849385,1716386171.414339,1716386171.4154038,1716386171.3857744,1716386171.4142263,1716386171.140655,1716386171.1417844,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2365,1716386171.415546,1716386171.6904404,1716386171.4155462,1716386171.69044,1716386171.4168086,1716386171.5387998,1716386171.5388796,1716386171.6603143,1716386171.6895883,1716386171.6904385,1716386171.661272,1716386171.689482,1716386171.4155543,1716386171.4168081,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2366,1716386171.6906729,1716386171.9837315,1716386171.6906734,1716386171.9837308,1716386171.691769,1716386171.8323646,1716386171.8324103,1716386171.953572,1716386171.9827988,1716386171.9837286,1716386171.9545457,1716386171.982649,1716386171.6906826,1716386171.6917684,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2367,1716386171.9839091,1716386172.2522416,1716386171.9839096,1716386172.252241,1716386171.9851446,1716386172.1084335,1716386172.1085079,1716386172.2222679,1716386172.2512991,1716386172.252239,1716386172.2231026,1716386172.2511876,1716386171.9839225,1716386171.985144,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2368,1716386172.2523708,1716386172.497213,1716386172.2523713,1716386172.4972122,1716386172.2535107,1716386172.4051936,1716386172.4052668,1716386172.4686189,1716386172.4962993,1716386172.4972103,1716386172.4694018,1716386172.4962037,1716386172.2523806,1716386172.2535102,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2369,1716386172.49734,1716386172.7881982,1716386172.4973402,1716386172.7881973,1716386172.4986112,1716386172.6580408,1716386172.6580744,1716386172.7583792,1716386172.7872727,1716386172.7881956,1716386172.7591453,1716386172.7871659,1716386172.4973497,1716386172.498611,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2370,1716386172.7883298,1716386173.0640035,1716386172.78833,1716386173.064003,1716386172.7894218,1716386172.9367473,1716386172.9413872,1716386173.0346403,1716386173.0630684,1716386173.0640013,1716386173.0354204,1716386173.0629706,1716386172.7883418,1716386172.789421,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2371,1716386173.0641377,1716386173.3171167,1716386173.064138,1716386173.317116,1716386173.0653844,1716386173.1916225,1716386173.1917508,1716386173.2886546,1716386173.3161762,1716386173.3171144,1716386173.289404,1716386173.3160841,1716386173.064148,1716386173.065384,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2372,1716386173.3172517,1716386173.595724,1716386173.317252,1716386173.5957236,1716386173.3183846,1716386173.4550266,1716386173.4551058,1716386173.565275,1716386173.5947967,1716386173.5957217,1716386173.5660503,1716386173.59466,1716386173.3172596,1716386173.3183842,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2373,1716386173.5958605,1716386173.8527153,1716386173.5958607,1716386173.8527145,1716386173.5970013,1716386173.719097,1716386173.7191608,1716386173.8233094,1716386173.851764,1716386173.8527124,1716386173.824099,1716386173.8516533,1716386173.5958712,1716386173.5970006,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2374,1716386173.85289,1716386174.1055102,1716386173.852891,1716386174.1055093,1716386173.8539858,1716386173.972784,1716386173.972866,1716386174.0743284,1716386174.104484,1716386174.1055076,1716386174.0752118,1716386174.1043518,1716386173.852903,1716386173.8539853,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2375,1716386174.1056468,1716386174.3813055,1716386174.105647,1716386174.3813045,1716386174.1066918,1716386174.2401538,1716386174.2401958,1716386174.3529298,1716386174.3803353,1716386174.3813028,1716386174.3537521,1716386174.3802404,1716386174.1056564,1716386174.1066914,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2376,1716386174.3814368,1716386174.6565633,1716386174.3814373,1716386174.6565628,1716386174.3826158,1716386174.5135136,1716386174.5135849,1716386174.6259007,1716386174.6555336,1716386174.6565607,1716386174.6267636,1716386174.6554098,1716386174.3814466,1716386174.3826153,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
2377,1716386174.6567023,1716386174.9515612,1716386174.6567025,1716386174.9515607,1716386174.657884,1716386174.804947,1716386174.8049934,1716386174.9210699,1716386174.9506629,1716386174.9515586,1716386174.9219058,1716386174.9505475,1716386174.6567116,1716386174.6578834,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
