epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
0,1716385412.487338,1716385414.1931763,1716385412.8945162,1716385414.182534,1716385412.4925113,1716385412.8945067,1716385414.182535,1716385414.1931748,,,,,,,,,,1.725610613822937,2.5332183837890625,0.1171875,0.234375
1,1716385414.193905,1716385418.987048,1716385418.9187455,1716385418.95933,1716385414.2041368,1716385418.9187398,1716385418.9593308,1716385418.987047,,,,,,,,,,0.9399219751358032,2.5332183837890625,0.1171875,0.234375
2,1716385418.988124,1716385419.4724104,1716385419.4266515,1716385419.4576108,1716385419.0034635,1716385419.4266415,1716385419.4576113,1716385419.4724092,,,,,,,,,,1.2296733856201172,2.5332183837890625,0.1171875,0.234375
3,1716385419.4726129,1716385419.804275,1716385419.757643,1716385419.7825394,1716385419.4767506,1716385419.7576196,1716385419.7825403,1716385419.804273,,,,,,,,,,1.00303053855896,2.5332183837890625,0.1171875,0.234375
4,1716385419.804494,1716385420.1289608,1716385420.0620544,1716385420.086248,1716385419.814157,1716385420.062044,1716385420.0862486,1716385420.1289592,,,,,,,,,,1.351811408996582,2.5332183837890625,0.1171875,0.234375
5,1716385420.129247,1716385420.440907,1716385420.3533344,1716385420.3777575,1716385420.1324604,1716385420.3533256,1716385420.3777583,1716385420.4409056,,,,,,,,,,0.9240105152130127,2.5332183837890625,0.1171875,0.234375
6,1716385420.4410977,1716385420.6494,1716385420.6246076,1716385420.6433659,1716385420.4461553,1716385420.6245987,1716385420.6433666,1716385420.649399,,,,,,,,,,0.7978519201278687,2.5332183837890625,0.1171875,0.234375
7,1716385420.649697,1716385420.9841244,1716385420.926165,1716385420.9707096,1716385420.6547048,1716385420.926157,1716385420.9707103,1716385420.9841235,,,,,,,,,,0.9370177984237671,2.5332183837890625,0.1171875,0.234375
8,1716385421.0027044,1716385421.2839572,1716385421.2166853,1716385421.2703567,1716385421.007749,1716385421.216677,1716385421.2703578,1716385421.2839563,,,,,,,,,,0.904705286026001,2.5332183837890625,0.1171875,0.234375
9,1716385421.284148,1716385421.5647087,1716385421.5295708,1716385421.5598907,1716385421.2904754,1716385421.529559,1716385421.5598912,1716385421.5647078,,,,,,,,,,1.1885461807250977,2.5332183837890625,0.1171875,0.234375
10,1716385421.5648782,1716385421.832342,1716385421.8094835,1716385421.8281722,1716385421.5682714,1716385421.8094738,1716385421.8281727,1716385421.8323407,,,,,,,,,,0.9802974462509155,2.5332183837890625,0.1171875,0.234375
11,1716385421.8326979,1716385422.1074438,1716385422.0791454,1716385422.0969317,1716385421.849414,1716385422.07914,1716385422.0969324,1716385422.1074426,,,,,,,,,,0.9654355049133301,2.5332183837890625,0.1171875,0.234375
12,1716385422.1075945,1716385422.4014418,1716385422.3552828,1716385422.3844917,1716385422.1137226,1716385422.3552759,1716385422.3844926,1716385422.4014204,,,,,,,,,,0.7744334936141968,2.5332183837890625,0.1171875,0.234375
13,1716385422.4019074,1716385422.6493719,1716385422.6138132,1716385422.6404173,1716385422.4172528,1716385422.6138055,1716385422.6404183,1716385422.6493707,,,,,,,,,,0.5936101675033569,2.5332183837890625,0.1171875,0.234375
14,1716385422.6495788,1716385422.9327834,1716385422.8992054,1716385422.9201126,1716385422.6540508,1716385422.8991995,1716385422.9201133,1716385422.9327824,,,,,,,,,,0.488363653421402,2.5332183837890625,0.1171875,0.234375
15,1716385422.93298,1716385423.1952496,1716385423.156763,1716385423.188267,1716385422.9527142,1716385423.1567523,1716385423.1882677,1716385423.1952486,,,,,,,,,,0.6502000093460083,2.5332183837890625,0.1171875,0.234375
16,1716385423.1954281,1716385423.525868,1716385423.4669542,1716385423.51287,1716385423.2483327,1716385423.4669476,1716385423.512871,1716385423.525867,,,,,,,,,,0.7196767926216125,2.5332183837890625,0.1171875,0.234375
17,1716385423.5260174,1716385423.7596483,1716385423.7312236,1716385423.75336,1716385423.5403097,1716385423.7312155,1716385423.7533607,1716385423.7596471,,,,,,,,,,0.6259130835533142,2.5332183837890625,0.1171875,0.234375
18,1716385423.7598147,1716385424.0650766,1716385424.033325,1716385424.0561495,1716385423.7642164,1716385424.0333188,1716385424.0561507,1716385424.0650754,,,,,,,,,,0.4771413207054138,2.5332183837890625,0.1171875,0.234375
19,1716385424.065261,1716385424.366052,1716385424.3254426,1716385424.352566,1716385424.0701075,1716385424.325437,1716385424.3525672,1716385424.3660505,,,,,,,,,,0.7255315184593201,2.5332183837890625,0.1171875,0.234375
20,1716385424.3662512,1716385424.6795647,1716385424.612161,1716385424.6412199,1716385424.413534,1716385424.6121535,1716385424.6412206,1716385424.6795638,,,,,,,,,,0.3256080448627472,2.5332183837890625,0.1171875,0.234375
21,1716385424.679747,1716385424.9389586,1716385424.877387,1716385424.898292,1716385424.706832,1716385424.8773818,1716385424.8982928,1716385424.9389575,,,,,,,,,,0.4141536355018616,2.5332183837890625,0.1171875,0.234375
22,1716385424.9400473,1716385425.17952,1716385425.1184597,1716385425.1703522,1716385424.9518197,1716385425.11845,1716385425.1703532,1716385425.1795192,,,,,,,,,,0.517766535282135,2.5332183837890625,0.1171875,0.234375
23,1716385425.1969757,1716385425.3954394,1716385425.3606038,1716385425.3879673,1716385425.2141323,1716385425.360598,1716385425.387968,1716385425.3954387,,,,,,,,,,0.41374656558036804,2.5332183837890625,0.1171875,0.234375
24,1716385425.3958116,1716385425.6608877,1716385425.6355135,1716385425.656218,1716385425.4023068,1716385425.6355085,1716385425.6562188,1716385425.6608868,,,,,,,,,,0.6356175541877747,2.5332183837890625,0.1171875,0.234375
25,1716385425.6655474,1716385425.9721909,1716385425.9054475,1716385425.9276352,1716385425.683251,1716385425.905442,1716385425.9276361,1716385425.9721894,,,,,,,,,,0.5449918508529663,2.5332183837890625,0.1171875,0.234375
26,1716385425.9741242,1716385426.192231,1716385426.1577039,1716385426.182457,1716385426.0081105,1716385426.1576972,1716385426.182458,1716385426.1922302,,,,,,,,,,0.26257750391960144,2.5332183837890625,0.1171875,0.234375
27,1716385426.1924317,1716385426.5278172,1716385426.468847,1716385426.506494,1716385426.201595,1716385426.468842,1716385426.506495,1716385426.5278163,,,,,,,,,,0.45372453331947327,2.5332183837890625,0.1171875,0.234375
28,1716385426.528029,1716385426.7644563,1716385426.7329144,1716385426.7577577,1716385426.5629857,1716385426.732907,1716385426.7577586,1716385426.7644553,,,,,,,,,,0.380420446395874,2.5332183837890625,0.1171875,0.234375
29,1716385426.7646427,1716385427.0086288,1716385426.979241,1716385426.997978,1716385426.774878,1716385426.9792252,1716385426.9979787,1716385427.0086277,,,,,,,,,,0.25905975699424744,2.5332183837890625,0.1171875,0.234375
30,1716385427.0099056,1716385427.278806,1716385427.245954,1716385427.2609332,1716385427.0223851,1716385427.2459478,1716385427.2609339,1716385427.2788053,,,,,,,,,,0.2531439960002899,2.5332183837890625,0.1171875,0.234375
31,1716385427.2804346,1716385427.553462,1716385427.5217226,1716385427.5480928,1716385427.2905235,1716385427.521716,1716385427.5480938,1716385427.5534613,,,,,,,,,,0.46904200315475464,2.5332183837890625,0.1171875,0.234375
32,1716385427.5540922,1716385427.8156817,1716385427.769512,1716385427.794477,1716385427.5616903,1716385427.7695038,1716385427.794478,1716385427.815681,,,,,,,,,,0.6180960536003113,2.5332183837890625,0.1171875,0.234375
33,1716385427.8158867,1716385428.0784068,1716385428.0399685,1716385428.074299,1716385427.82921,1716385428.0399632,1716385428.0742998,1716385428.0784059,,,,,,,,,,0.3060932755470276,2.5332183837890625,0.1171875,0.234375
34,1716385428.0794747,1716385428.316566,1716385428.2794921,1716385428.3041906,1716385428.0830095,1716385428.2794821,1716385428.3041914,1716385428.3165653,,,,,,,,,,0.19624850153923035,2.5332183837890625,0.1171875,0.234375
35,1716385428.3167105,1716385428.5899522,1716385428.5519407,1716385428.5791807,1716385428.3255522,1716385428.5519354,1716385428.5791817,1716385428.5899518,,,,,,,,,,0.24763116240501404,2.5332183837890625,0.1171875,0.234375
36,1716385428.59016,1716385428.8788366,1716385428.827199,1716385428.852761,1716385428.5936205,1716385428.8271933,1716385428.8527622,1716385428.8788357,,,,,,,,,,0.4239685535430908,2.5332183837890625,0.1171875,0.234375
37,1716385428.8790236,1716385429.1686475,1716385429.1120284,1716385429.1277604,1716385428.8890803,1716385429.1120226,1716385429.1277611,1716385429.168646,,,,,,,,,,0.6893326044082642,2.5332183837890625,0.1171875,0.234375
