epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
0,1716392010.3980048,1716392013.1618874,1716392011.210596,1716392013.1574898,1716392010.4037647,1716392011.2105901,1716392013.1574905,1716392013.1618855,,,,,,,,,,1.8414047956466675,2.5332183837890625,0.1171875,0.234375
1,1716392013.1621542,1716392017.9619246,1716392017.8869212,1716392017.9238722,1716392013.1679122,1716392017.8869112,1716392017.923873,1716392017.9619236,,,,,,,,,,1.1118903160095215,2.5332183837890625,0.1171875,0.234375
2,1716392017.9621613,1716392018.778282,1716392018.7502651,1716392018.7732673,1716392017.9655015,1716392018.7502577,1716392018.7732682,1716392018.7782807,,,,,,,,,,1.0549067258834839,2.5332183837890625,0.1171875,0.234375
3,1716392018.7785003,1716392019.500892,1716392019.4708781,1716392019.4948258,1716392018.782451,1716392019.4708714,1716392019.4948266,1716392019.5008903,,,,,,,,,,0.8911772966384888,2.5332183837890625,0.1171875,0.234375
4,1716392019.5010996,1716392020.2228293,1716392020.160667,1716392020.1835556,1716392019.5063035,1716392020.1606581,1716392020.1835566,1716392020.2228274,,,,,,,,,,0.8626114130020142,2.5332183837890625,0.1171875,0.234375
5,1716392020.2231166,1716392020.8794527,1716392020.8568108,1716392020.8753347,1716392020.2607312,1716392020.8568058,1716392020.8753355,1716392020.8794518,,,,,,,,,,1.3554593324661255,2.5332183837890625,0.1171875,0.234375
6,1716392020.8796756,1716392021.6225057,1716392021.5757482,1716392021.5978124,1716392020.8836162,1716392021.5757434,1716392021.5978131,1716392021.6225045,,,,,,,,,,0.8068711757659912,2.5332183837890625,0.1171875,0.234375
7,1716392021.6227024,1716392022.2942326,1716392022.2613723,1716392022.2829828,1716392021.6810932,1716392022.2613668,1716392022.2829835,1716392022.2942317,,,,,,,,,,0.9148555397987366,2.5332183837890625,0.1171875,0.234375
8,1716392022.2945075,1716392023.0282314,1716392022.9220252,1716392022.9401574,1716392022.2992747,1716392022.9220104,1716392022.9401581,1716392023.0282302,,,,,,,,,,1.3757688999176025,2.5332183837890625,0.1171875,0.234375
9,1716392023.0284698,1716392023.6819015,1716392023.5952911,1716392023.6179872,1716392023.0569293,1716392023.595285,1716392023.6179879,1716392023.6819005,,,,,,,,,,1.137966275215149,2.5332183837890625,0.1171875,0.234375
10,1716392023.6821215,1716392024.297931,1716392024.2569673,1716392024.2798777,1716392023.701486,1716392024.2569616,1716392024.2798784,1716392024.2979295,,,,,,,,,,0.9709040522575378,2.5332183837890625,0.1171875,0.234375
11,1716392024.2982101,1716392024.8754272,1716392024.8425298,1716392024.8641994,1716392024.3279376,1716392024.8425238,1716392024.8642,1716392024.8754265,,,,,,,,,,0.6216362118721008,2.5332183837890625,0.1171875,0.234375
12,1716392024.8831825,1716392025.5247512,1716392025.4445798,1716392025.4681463,1716392024.9082625,1716392025.4445727,1716392025.4681473,1716392025.5247495,,,,,,,,,,0.6124402284622192,2.5332183837890625,0.1171875,0.234375
13,1716392025.5250022,1716392026.1943505,1716392026.134339,1716392026.15938,1716392025.5297236,1716392026.1343262,1716392026.1593807,1716392026.1943493,,,,,,,,,,0.5780400037765503,2.5332183837890625,0.1171875,0.234375
14,1716392026.1945922,1716392026.847779,1716392026.8252685,1716392026.843433,1716392026.1992424,1716392026.8252628,1716392026.8434334,1716392026.847778,,,,,,,,,,0.7958706021308899,2.5332183837890625,0.1171875,0.234375
15,1716392026.8480139,1716392027.5166464,1716392027.4855478,1716392027.5068355,1716392026.8523335,1716392027.4855416,1716392027.506836,1716392027.5166452,,,,,,,,,,0.8011118769645691,2.5332183837890625,0.1171875,0.234375
