epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
0,1716385412.6111422,1716385414.4702656,1716385412.9874408,1716385414.4316943,1716385412.616457,1716385412.9874306,1716385414.4316945,1716385414.4702632,,,,,,,,,,1.6500294208526611,2.5332183837890625,0.1171875,0.234375
1,1716385414.4706018,1716385419.2245088,1716385419.1148922,1716385419.1949592,1716385414.477322,1716385419.1148636,1716385419.1949594,1716385419.2245069,,,,,,,,,,1.1158541440963745,2.5332183837890625,0.1171875,0.234375
2,1716385419.224726,1716385419.6279197,1716385419.5442848,1716385419.6127026,1716385419.2280726,1716385419.5442514,1716385419.6127036,1716385419.6279182,,,,,,,,,,0.9600651264190674,2.5332183837890625,0.1171875,0.234375
3,1716385419.628174,1716385419.9207695,1716385419.857936,1716385419.9036808,1716385419.636057,1716385419.857923,1716385419.9036818,1716385419.9207683,,,,,,,,,,1.175324559211731,2.5332183837890625,0.1171875,0.234375
4,1716385419.926961,1716385420.224111,1716385420.146184,1716385420.1980238,1716385419.9346154,1716385420.146174,1716385420.1980247,1716385420.22411,,,,,,,,,,1.2012070417404175,2.5332183837890625,0.1171875,0.234375
5,1716385420.2243404,1716385420.5005035,1716385420.4452598,1716385420.4882681,1716385420.232514,1716385420.4452462,1716385420.4882686,1716385420.500502,,,,,,,,,,1.354680061340332,2.5332183837890625,0.1171875,0.234375
6,1716385420.500786,1716385420.8127337,1716385420.726914,1716385420.8055038,1716385420.5082417,1716385420.7269013,1716385420.8055046,1716385420.812733,,,,,,,,,,1.0485864877700806,2.5332183837890625,0.1171875,0.234375
7,1716385420.812885,1716385421.0708277,1716385421.0311022,1716385421.0558372,1716385420.8162553,1716385421.0310907,1716385421.0558376,1716385421.070827,,,,,,,,,,1.0598254203796387,2.5332183837890625,0.1171875,0.234375
8,1716385421.0710328,1716385421.398262,1716385421.3235767,1716385421.3790076,1716385421.0743682,1716385421.323565,1716385421.3790083,1716385421.3982606,,,,,,,,,,1.2329891920089722,2.5332183837890625,0.1171875,0.234375
9,1716385421.3986392,1716385421.6761544,1716385421.6330194,1716385421.6628063,1716385421.4376552,1716385421.6330128,1716385421.662807,1716385421.6761534,,,,,,,,,,1.055190920829773,2.5332183837890625,0.1171875,0.234375
10,1716385421.6763387,1716385421.9716885,1716385421.8839095,1716385421.9553685,1716385421.6800156,1716385421.8838973,1716385421.955369,1716385421.9716866,,,,,,,,,,1.0705093145370483,2.5332183837890625,0.1171875,0.234375
11,1716385421.9720166,1716385422.2354689,1716385422.182437,1716385422.2229881,1716385421.979243,1716385422.1824288,1716385422.2229886,1716385422.2354677,,,,,,,,,,0.6171252727508545,2.5332183837890625,0.1171875,0.234375
12,1716385422.2356522,1716385422.4531782,1716385422.4414277,1716385422.4499743,1716385422.239673,1716385422.4414208,1716385422.4499748,1716385422.4531775,,,,,,,,,,0.6443529725074768,2.5332183837890625,0.1171875,0.234375
13,1716385422.4533374,1716385422.7413065,1716385422.6848874,1716385422.73312,1716385422.4578807,1716385422.6848779,1716385422.7331207,1716385422.7413049,,,,,,,,,,0.5411101579666138,2.5332183837890625,0.1171875,0.234375
14,1716385422.7417374,1716385423.0197313,1716385422.9607286,1716385423.011602,1716385422.7498763,1716385422.9607172,1716385423.0116022,1716385423.0197299,,,,,,,,,,0.4749617576599121,2.5332183837890625,0.1171875,0.234375
15,1716385423.0199623,1716385423.3086553,1716385423.242183,1716385423.2909954,1716385423.026307,1716385423.242176,1716385423.2909963,1716385423.308654,,,,,,,,,,1.0774105787277222,2.5332183837890625,0.1171875,0.234375
16,1716385423.3088887,1716385423.6056957,1716385423.5265062,1716385423.5945022,1716385423.3289363,1716385423.5264876,1716385423.5945027,1716385423.6056948,,,,,,,,,,0.7431074380874634,2.5332183837890625,0.1171875,0.234375
17,1716385423.6059096,1716385423.8916357,1716385423.819707,1716385423.8697314,1716385423.612659,1716385423.819698,1716385423.8697321,1716385423.8916347,,,,,,,,,,0.35311833024024963,2.5332183837890625,0.1171875,0.234375
18,1716385423.8918376,1716385424.2123606,1716385424.1607852,1716385424.193501,1716385423.8950906,1716385424.1607788,1716385424.1935015,1716385424.21236,,,,,,,,,,0.5655515789985657,2.5332183837890625,0.1171875,0.234375
19,1716385424.2125058,1716385424.4553542,1716385424.3954847,1716385424.4401155,1716385424.2288513,1716385424.3954754,1716385424.440116,1716385424.455353,,,,,,,,,,0.522740364074707,2.5332183837890625,0.1171875,0.234375
20,1716385424.4607127,1716385424.7401137,1716385424.6929302,1716385424.717275,1716385424.4678257,1716385424.692917,1716385424.7172754,1716385424.7401125,,,,,,,,,,0.411465048789978,2.5332183837890625,0.1171875,0.234375
21,1716385424.7511296,1716385424.99692,1716385424.9482725,1716385424.9867573,1716385424.7602398,1716385424.948263,1716385424.986758,1716385424.9969192,,,,,,,,,,0.2520931661128998,2.5332183837890625,0.1171875,0.234375
22,1716385424.997127,1716385425.2475054,1716385425.178656,1716385425.2175264,1716385425.008441,1716385425.1786444,1716385425.2175272,1716385425.2475045,,,,,,,,,,0.7443972826004028,2.5332183837890625,0.1171875,0.234375
23,1716385425.2477293,1716385425.5431988,1716385425.438612,1716385425.4897063,1716385425.2512994,1716385425.4386022,1716385425.489707,1716385425.5431974,,,,,,,,,,0.33371812105178833,2.5332183837890625,0.1171875,0.234375
24,1716385425.5434082,1716385425.7944884,1716385425.7529423,1716385425.7787073,1716385425.5517762,1716385425.7529352,1716385425.7787077,1716385425.794487,,,,,,,,,,0.686347246170044,2.5332183837890625,0.1171875,0.234375
25,1716385425.7947042,1716385426.0635395,1716385425.9996488,1716385426.0512888,1716385425.7989523,1716385425.9996176,1716385426.0512893,1716385426.0635383,,,,,,,,,,0.48249638080596924,2.5332183837890625,0.1171875,0.234375
26,1716385426.0637715,1716385426.3315246,1716385426.2684774,1716385426.3070545,1716385426.0798142,1716385426.2684698,1716385426.307055,1716385426.3315237,,,,,,,,,,0.36367350816726685,2.5332183837890625,0.1171875,0.234375
27,1716385426.3325443,1716385426.6283057,1716385426.5502274,1716385426.5927906,1716385426.3520489,1716385426.5502136,1716385426.5927913,1716385426.6283047,,,,,,,,,,0.5507200956344604,2.5332183837890625,0.1171875,0.234375
28,1716385426.6284971,1716385426.8867195,1716385426.8141713,1716385426.8832195,1716385426.6316636,1716385426.8141646,1716385426.8832202,1716385426.8867188,,,,,,,,,,0.34595152735710144,2.5332183837890625,0.1171875,0.234375
29,1716385426.8909967,1716385427.1298134,1716385427.0677404,1716385427.111963,1716385426.8959506,1716385427.0677288,1716385427.111964,1716385427.1298122,,,,,,,,,,0.36173707246780396,2.5332183837890625,0.1171875,0.234375
30,1716385427.1300194,1716385427.3989837,1716385427.329371,1716385427.3783798,1716385427.175996,1716385427.3293622,1716385427.3783803,1716385427.398983,,,,,,,,,,0.3751204013824463,2.5332183837890625,0.1171875,0.234375
