epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
10,1716392024.123219,1716392024.7097101,1716392024.1232193,1716392024.7097092,1716392024.1253433,1716392024.5063076,1716392024.5165272,1716392024.6222754,1716392024.7081199,1716392024.709707,1716392024.6238685,1716392024.7077248,1716392024.1232257,1716392024.1253426,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
11,1716392024.7098794,1716392025.311199,1716392024.7098799,1716392025.3111978,1716392024.7118912,1716392025.019023,1716392025.0191557,1716392025.2241,1716392025.3100724,1716392025.311196,1716392025.2258024,1716392025.3098896,1716392024.7098856,1716392024.7118905,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
12,1716392025.3113801,1716392026.0010314,1716392025.3113806,1716392026.0010302,1716392025.3143404,1716392025.7349086,1716392025.7349665,1716392025.9130416,1716392025.9999273,1716392026.0010283,1716392025.914708,1716392025.9997478,1716392025.311387,1716392025.3143375,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
13,1716392026.0012195,1716392026.6931856,1716392026.0012197,1716392026.6931846,1716392026.0040476,1716392026.3226423,1716392026.322685,1716392026.6046169,1716392026.6921003,1716392026.6931832,1716392026.606271,1716392026.6919265,1716392026.001226,1716392026.0040472,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
14,1716392026.6933453,1716392027.3522289,1716392026.6933455,1716392027.352228,1716392026.6960444,1716392027.0367439,1716392027.0367832,1716392027.2638319,1716392027.3511655,1716392027.3522265,1716392027.26533,1716392027.3509848,1716392026.693352,1716392026.696044,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
15,1716392027.3524005,1716392027.969179,1716392027.3524008,1716392027.9691782,1716392027.3553905,1716392027.7103066,1716392027.7104368,1716392027.8803632,1716392027.9681747,1716392027.9691763,1716392027.8820097,1716392027.9679935,1716392027.3524077,1716392027.3553898,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
16,1716392027.9693344,1716392028.6729014,1716392027.9693348,1716392028.6729004,1716392027.9721932,1716392028.3689127,1716392028.3689816,1716392028.5833664,1716392028.671939,1716392028.672899,1716392028.5851274,1716392028.671769,1716392027.9693406,1716392027.9721925,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
17,1716392028.6730614,1716392029.3347173,1716392028.6730616,1716392029.3347163,1716392028.6760619,1716392029.0260942,1716392029.0261374,1716392029.2462776,1716392029.333263,1716392029.334715,1716392029.2478693,1716392029.333082,1716392028.6730673,1716392028.6760614,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
18,1716392029.3349333,1716392029.923414,1716392029.3349335,1716392029.923413,1716392029.337296,1716392029.6024892,1716392029.6025302,1716392029.8377538,1716392029.922413,1716392029.9234114,1716392029.8393931,1716392029.9222357,1716392029.3349407,1716392029.3372955,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
19,1716392029.9235742,1716392030.5924222,1716392029.9235747,1716392030.592421,1716392029.9264376,1716392030.3193946,1716392030.3194993,1716392030.505204,1716392030.5914066,1716392030.5924196,1716392030.506882,1716392030.5912356,1716392029.923581,1716392029.926437,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
20,1716392030.5925848,1716392031.2595644,1716392030.5925856,1716392031.2595634,1716392030.5956511,1716392030.9743302,1716392030.9743736,1716392031.1721687,1716392031.2584891,1716392031.2595618,1716392031.173842,1716392031.258276,1716392030.5925922,1716392030.5956507,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
21,1716392031.2597506,1716392031.8627038,1716392031.259751,1716392031.8627028,1716392031.2626612,1716392031.6279488,1716392031.62802,1716392031.7754934,1716392031.861544,1716392031.8627014,1716392031.7771454,1716392031.861367,1716392031.2597582,1716392031.2626605,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
22,1716392031.8628767,1716392032.6047595,1716392031.8628771,1716392032.6047585,1716392031.8657258,1716392032.2240508,1716392032.2240973,1716392032.515986,1716392032.603716,1716392032.6047568,1716392032.5177605,1716392032.60354,1716392031.862883,1716392031.8657253,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
23,1716392032.6049306,1716392033.2624402,1716392032.604931,1716392033.2624393,1716392032.6077526,1716392032.9607146,1716392032.9607615,1716392033.1732495,1716392033.26133,1716392033.2624378,1716392033.1748645,1716392033.2610934,1716392032.6049376,1716392032.6077518,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
24,1716392033.2626035,1716392033.9457433,1716392033.262604,1716392033.9457424,1716392033.26531,1716392033.6531594,1716392033.6531997,1716392033.856845,1716392033.944616,1716392033.9457402,1716392033.8585725,1716392033.9444156,1716392033.262611,1716392033.2653093,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
25,1716392033.9459069,1716392034.5879655,1716392033.9459074,1716392034.5879636,1716392033.9487739,1716392034.3324978,1716392034.3325365,1716392034.503674,1716392034.5863879,1716392034.5879614,1716392034.5052893,1716392034.586054,1716392033.9459133,1716392033.9487734,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
26,1716392034.5883994,1716392035.3205268,1716392034.5884,1716392035.320526,1716392034.5897818,1716392034.9771078,1716392034.9771621,1716392035.2331705,1716392035.3195066,1716392035.320524,1716392035.234854,1716392035.3193357,1716392034.5884125,1716392034.5897813,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
27,1716392035.32074,1716392036.0917277,1716392035.3207407,1716392036.0917265,1716392035.3235333,1716392035.7013254,1716392035.7013762,1716392036.0032566,1716392036.0905929,1716392036.0917237,1716392036.004773,1716392036.0904112,1716392035.3207495,1716392035.3235328,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
28,1716392036.0919054,1716392036.8017693,1716392036.0919058,1716392036.8017683,1716392036.0946372,1716392036.5014277,1716392036.5014794,1716392036.7122068,1716392036.8006473,1716392036.801766,1716392036.7138407,1716392036.8004687,1716392036.0919125,1716392036.0946364,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
29,1716392036.8019338,1716392037.4869797,1716392036.8019342,1716392037.4869788,1716392036.8048904,1716392037.1272125,1716392037.1273518,1716392037.3993125,1716392037.485887,1716392037.4869773,1716392037.4009514,1716392037.485721,1716392036.8019428,1716392036.80489,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
30,1716392037.487148,1716392038.1245172,1716392037.4871485,1716392038.124516,1716392037.490024,1716392037.793578,1716392037.7936575,1716392038.0352273,1716392038.123502,1716392038.124503,1716392038.0370493,1716392038.1233215,1716392037.487155,1716392037.4900239,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
31,1716392038.1246912,1716392038.7982535,1716392038.1246917,1716392038.7982526,1716392038.127527,1716392038.45656,1716392038.456632,1716392038.7105722,1716392038.7972093,1716392038.7982507,1716392038.712233,1716392038.7970388,1716392038.1246974,1716392038.1275263,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
32,1716392038.7984297,1716392039.5567334,1716392038.7984302,1716392039.5567322,1716392038.8015018,1716392039.176446,1716392039.1764934,1716392039.4692392,1716392039.5557003,1716392039.55673,1716392039.4708333,1716392039.5555248,1716392038.79844,1716392038.801501,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
33,1716392039.556909,1716392040.3059905,1716392039.5569096,1716392040.3059897,1716392039.5598352,1716392039.9196541,1716392039.9196978,1716392040.2168024,1716392040.3048975,1716392040.305988,1716392040.218377,1716392040.3047187,1716392039.5569155,1716392039.5598345,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
34,1716392040.306179,1716392041.069011,1716392040.3061795,1716392041.0690103,1716392040.3090365,1716392040.7020435,1716392040.7020917,1716392040.980573,1716392041.0680451,1716392041.069008,1716392040.9822764,1716392041.0678625,1716392040.3061864,1716392040.3090358,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
35,1716392041.0691757,1716392041.8021004,1716392041.0691764,1716392041.8020988,1716392041.072183,1716392041.4318318,1716392041.4319222,1716392041.7132418,1716392041.8009012,1716392041.8020968,1716392041.7148874,1716392041.8007333,1716392041.0691824,1716392041.0721822,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
36,1716392041.8022778,1716392042.5218265,1716392041.8022785,1716392042.5218256,1716392041.8052316,1716392042.2035034,1716392042.2035437,1716392042.4338307,1716392042.5206776,1716392042.5218234,1716392042.435457,1716392042.5205038,1716392041.8022845,1716392041.8052309,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
37,1716392042.5220008,1716392043.2239842,1716392042.5220015,1716392043.2239833,1716392042.5249577,1716392042.9260902,1716392042.926181,1716392043.1337385,1716392043.222977,1716392043.2239819,1716392043.1352565,1716392043.2228048,1716392042.5220068,1716392042.524957,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
38,1716392043.224151,1716392043.9689708,1716392043.2241511,1716392043.96897,1716392043.2271209,1716392043.6932478,1716392043.6933515,1716392043.8794894,1716392043.967967,1716392043.9689682,1716392043.8810813,1716392043.967799,1716392043.224157,1716392043.2271204,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
39,1716392043.9692047,1716392044.6601486,1716392043.9692056,1716392044.6601477,1716392043.9720247,1716392044.3039582,1716392044.3040757,1716392044.572142,1716392044.6591606,1716392044.660146,1716392044.5737026,1716392044.6589913,1716392043.9692147,1716392043.9720237,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
40,1716392044.6603453,1716392045.4226756,1716392044.660346,1716392045.4226744,1716392044.6634161,1716392045.0690985,1716392045.0692372,1716392045.3331742,1716392045.4215884,1716392045.4226718,1716392045.3348038,1716392045.4214163,1716392044.660356,1716392044.6634157,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
41,1716392045.4228508,1716392046.2184124,1716392045.4228513,1716392046.2184114,1716392045.4257717,1716392045.8125408,1716392045.8125906,1716392046.1294672,1716392046.2173467,1716392046.21841,1716392046.1310735,1716392046.2171633,1716392045.422857,1716392045.4257712,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
42,1716392046.2185917,1716392046.9013696,1716392046.218592,1716392046.9013686,1716392046.2213717,1716392046.5721877,1716392046.5722303,1716392046.8129034,1716392046.900235,1716392046.9013667,1716392046.814544,1716392046.9000573,1716392046.218599,1716392046.2213707,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
43,1716392046.9015439,1716392047.6199946,1716392046.9015443,1716392047.6199927,1716392046.9043236,1716392047.2638574,1716392047.263899,1716392047.5301607,1716392047.618238,1716392047.6199899,1716392047.5317996,1716392047.6179132,1716392046.9015582,1716392046.904323,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
44,1716392047.6203504,1716392048.2663918,1716392047.6203513,1716392048.2663906,1716392047.622494,1716392047.9261448,1716392047.926192,1716392048.1778302,1716392048.2653391,1716392048.266389,1716392048.1795502,1716392048.2651637,1716392047.6203675,1716392047.6224935,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
45,1716392048.2665596,1716392048.8901947,1716392048.26656,1716392048.8901937,1716392048.2695851,1716392048.6601603,1716392048.660201,1716392048.79958,1716392048.8891425,1716392048.8901918,1716392048.8011348,1716392048.8889606,1716392048.2665658,1716392048.2695847,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
46,1716392048.8904328,1716392049.5523744,1716392048.8904333,1716392049.5523732,1716392048.893478,1716392049.2630603,1716392049.2631555,1716392049.4622366,1716392049.5511515,1716392049.55237,1716392049.463854,1716392049.5509868,1716392048.89044,1716392048.8934777,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
47,1716392049.5526009,1716392050.2192461,1716392049.5526016,1716392050.219245,1716392049.5553071,1716392049.9129763,1716392049.913041,1716392050.1325061,1716392050.2182324,1716392050.219243,1716392050.1342783,1716392050.2180483,1716392049.552609,1716392049.5553067,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
48,1716392050.2194226,1716392050.8413703,1716392050.2194228,1716392050.8413694,1716392050.2223442,1716392050.555511,1716392050.5556073,1716392050.7514946,1716392050.8403602,1716392050.8413675,1716392050.7530649,1716392050.8401515,1716392050.219429,1716392050.2223437,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
49,1716392050.8415337,1716392051.4364772,1716392050.8415341,1716392051.4364762,1716392050.8444154,1716392051.1680949,1716392051.1682124,1716392051.3477201,1716392051.4354906,1716392051.4364746,1716392051.3493068,1716392051.4353185,1716392050.8415403,1716392050.844415,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
50,1716392051.436639,1716392052.0933466,1716392051.4366395,1716392052.093345,1716392051.4396157,1716392051.7907236,1716392051.7921028,1716392052.0039434,1716392052.092367,1716392052.0933437,1716392052.0055447,1716392052.0921896,1716392051.436646,1716392051.4396148,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
51,1716392052.0935163,1716392052.76315,1716392052.0935166,1716392052.7631485,1716392052.096475,1716392052.4849167,1716392052.4850063,1716392052.6751983,1716392052.7620997,1716392052.7631464,1716392052.6767528,1716392052.7619069,1716392052.0935228,1716392052.0964744,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
52,1716392052.7633946,1716392053.5230417,1716392052.763395,1716392053.5230408,1716392052.7663262,1716392053.1792405,1716392053.179282,1716392053.4332237,1716392053.5220122,1716392053.5230389,1716392053.434899,1716392053.521843,1716392052.7634025,1716392052.7663257,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
53,1716392053.5232365,1716392054.1639743,1716392053.5232368,1716392054.163973,1716392053.5261424,1716392053.9039962,1716392053.9040897,1716392054.0749724,1716392054.162963,1716392054.1639717,1716392054.0766282,1716392054.162784,1716392053.5232427,1716392053.526142,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
54,1716392054.1641564,1716392054.8415775,1716392054.1641572,1716392054.8415763,1716392054.1670322,1716392054.4781318,1716392054.478264,1716392054.751804,1716392054.8405576,1716392054.841575,1716392054.7534566,1716392054.8403773,1716392054.1641672,1716392054.1670318,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
55,1716392054.8417935,1716392055.5407248,1716392054.841794,1716392055.5407238,1716392054.8446503,1716392055.2257297,1716392055.225797,1716392055.4528115,1716392055.5396829,1716392055.540722,1716392055.4544067,1716392055.539346,1716392054.8417997,1716392054.8446498,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
56,1716392055.5408878,1716392056.2236772,1716392055.5408883,1716392056.2236762,1716392055.5437534,1716392055.9286869,1716392055.9287312,1716392056.1341743,1716392056.2227426,1716392056.2236743,1716392056.135795,1716392056.2225735,1716392055.5408952,1716392055.543753,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
57,1716392056.223839,1716392056.9589393,1716392056.2238395,1716392056.9589386,1716392056.2269232,1716392056.6261103,1716392056.6261573,1716392056.8690927,1716392056.9579415,1716392056.9589372,1716392056.8708045,1716392056.9577558,1716392056.2238455,1716392056.2269225,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
58,1716392056.9591243,1716392057.7004728,1716392056.9591248,1716392057.7004716,1716392056.9620032,1716392057.361251,1716392057.3612907,1716392057.611057,1716392057.6995387,1716392057.70047,1716392057.6127212,1716392057.6993585,1716392056.9591312,1716392056.9620025,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
59,1716392057.7006648,1716392058.334853,1716392057.700665,1716392058.3348517,1716392057.7037897,1716392058.081089,1716392058.081134,1716392058.2458224,1716392058.3338184,1716392058.33485,1716392058.2473946,1716392058.3336322,1716392057.7006712,1716392057.703789,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
60,1716392058.33503,1716392058.9388282,1716392058.3350306,1716392058.9388273,1716392058.3379104,1716392058.6796224,1716392058.6800265,1716392058.8488467,1716392058.9377527,1716392058.9388258,1716392058.850493,1716392058.9375613,1716392058.335038,1716392058.3379102,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
61,1716392058.9389985,1716392059.5903218,1716392058.938999,1716392059.5903206,1716392058.9418705,1716392059.282951,1716392059.282993,1716392059.5025327,1716392059.5892859,1716392059.590319,1716392059.504121,1716392059.5890894,1716392058.9390054,1716392058.9418697,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
62,1716392059.590501,1716392060.2889273,1716392059.5905013,1716392060.288926,1716392059.5934067,1716392059.957101,1716392059.9571698,1716392060.20035,1716392060.2879224,1716392060.2889237,1716392060.2020469,1716392060.2877617,1716392059.5905077,1716392059.5934062,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
63,1716392060.2891154,1716392060.962668,1716392060.2891157,1716392060.962667,1716392060.292128,1716392060.6392558,1716392060.639298,1716392060.8727453,1716392060.9616568,1716392060.9626648,1716392060.87436,1716392060.9614565,1716392060.289122,1716392060.2921274,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
64,1716392060.9628432,1716392061.71437,1716392060.9628437,1716392061.714369,1716392060.9658775,1716392061.3189945,1716392061.319061,1716392061.6250699,1716392061.71337,1716392061.7143674,1716392061.6266563,1716392061.7131891,1716392060.9628499,1716392060.965877,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
65,1716392061.7145312,1716392062.3431594,1716392061.7145314,1716392062.343158,1716392061.717493,1716392062.1032405,1716392062.104863,1716392062.2526953,1716392062.3420205,1716392062.3431566,1716392062.254328,1716392062.3418517,1716392061.7145367,1716392061.7174926,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
66,1716392062.3433354,1716392062.9560559,1716392062.3433359,1716392062.956055,1716392062.346187,1716392062.6900072,1716392062.6901557,1716392062.8659215,1716392062.9550369,1716392062.9560535,1716392062.8675284,1716392062.9548738,1716392062.3433418,1716392062.3461862,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
67,1716392062.9562125,1716392063.5805676,1716392062.9562128,1716392063.5805666,1716392062.959573,1716392063.2948852,1716392063.294949,1716392063.4968555,1716392063.579508,1716392063.5805647,1716392063.4983966,1716392063.579351,1716392062.9562178,1716392062.9595726,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
68,1716392063.5807302,1716392064.2556021,1716392063.5807304,1716392064.255601,1716392063.5832887,1716392063.9503286,1716392063.9503782,1716392064.1677408,1716392064.2546387,1716392064.255599,1716392064.1692226,1716392064.2544656,1716392063.580736,1716392063.5832875,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
69,1716392064.255776,1716392064.9374533,1716392064.2557762,1716392064.937452,1716392064.258883,1716392064.6335096,1716392064.633593,1716392064.847184,1716392064.936425,1716392064.9374504,1716392064.8495793,1716392064.9362524,1716392064.2557821,1716392064.2588823,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
70,1716392064.9376562,1716392065.6201794,1716392064.9376566,1716392065.6201782,1716392064.94068,1716392065.3139448,1716392065.3139966,1716392065.5306995,1716392065.6191592,1716392065.6201763,1716392065.53232,1716392065.6189816,1716392064.9376645,1716392064.9406793,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
71,1716392065.6203558,1716392066.3610144,1716392065.6203563,1716392066.3610132,1716392065.6232939,1716392066.0361056,1716392066.0361748,1716392066.271373,1716392066.3599646,1716392066.3610117,1716392066.272969,1716392066.3597717,1716392065.6203628,1716392065.6232934,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
72,1716392066.361181,1716392067.0063436,1716392066.3611815,1716392067.006343,1716392066.3640718,1716392066.7151415,1716392066.7152333,1716392066.9153225,1716392067.005283,1716392067.0063412,1716392066.9171183,1716392067.00511,1716392066.3611882,1716392066.3640711,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
73,1716392067.0065105,1716392067.7025654,1716392067.0065112,1716392067.702564,1716392067.0094366,1716392067.3987718,1716392067.3988118,1716392067.6121492,1716392067.7015388,1716392067.7025623,1716392067.6141858,1716392067.7013636,1716392067.0065167,1716392067.0094361,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
74,1716392067.702733,1716392068.4643788,1716392067.7027333,1716392068.4643779,1716392067.7058914,1716392068.098409,1716392068.098524,1716392068.3734899,1716392068.463412,1716392068.4643762,1716392068.375184,1716392068.4632404,1716392067.7027402,1716392067.705891,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
75,1716392068.464577,1716392069.150008,1716392068.4645777,1716392069.150007,1716392068.4677913,1716392068.8619835,1716392068.8620436,1716392069.0609803,1716392069.1487052,1716392069.1500053,1716392069.0627518,1716392069.1484823,1716392068.4645877,1716392068.4677906,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
76,1716392069.1501908,1716392069.8322718,1716392069.1501915,1716392069.8322709,1716392069.1528857,1716392069.4892654,1716392069.4893055,1716392069.742291,1716392069.8312645,1716392069.832269,1716392069.7440162,1716392069.831093,1716392069.1502006,1716392069.1528852,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
77,1716392069.832458,1716392070.5412116,1716392069.8324585,1716392070.5412107,1716392069.8355134,1716392070.2336414,1716392070.2336903,1716392070.451842,1716392070.5398774,1716392070.5412087,1716392070.453465,1716392070.5395722,1716392069.8324642,1716392069.8355129,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
78,1716392070.541484,1716392071.18065,1716392070.5414848,1716392071.1806476,1716392070.5441167,1716392070.9353852,1716392070.9354296,1716392071.0890493,1716392071.1788793,1716392071.1806443,1716392071.090762,1716392071.178545,1716392070.5414944,1716392070.5441163,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
79,1716392071.180942,1716392071.9208407,1716392071.1809425,1716392071.9208398,1716392071.1828408,1716392071.5691566,1716392071.5692534,1716392071.8321571,1716392071.9198802,1716392071.9208384,1716392071.8338368,1716392071.9197166,1716392071.1809516,1716392071.1828403,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
80,1716392071.9209936,1716392072.5815399,1716392071.9209943,1716392072.5815392,1716392071.9239705,1716392072.3140676,1716392072.3141375,1716392072.4919205,1716392072.5805333,1716392072.5815372,1716392072.493453,1716392072.580357,1716392071.921,1716392071.92397,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
81,1716392072.581736,1716392073.2580101,1716392072.5817368,1716392073.2580092,1716392072.5847964,1716392072.9507697,1716392072.95088,1716392073.16718,1716392073.2569385,1716392073.2580073,1716392073.169017,1716392073.2567165,1716392072.581743,1716392072.584796,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
82,1716392073.2581763,1716392073.9004824,1716392073.2581766,1716392073.9004812,1716392073.261113,1716392073.6590168,1716392073.6590874,1716392073.810546,1716392073.899359,1716392073.9004796,1716392073.8121674,1716392073.8991268,1716392073.258183,1716392073.2611122,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
83,1716392073.900656,1716392074.447374,1716392073.9006565,1716392074.4473732,1716392073.9034104,1716392074.2280612,1716392074.2281034,1716392074.3556046,1716392074.4463575,1716392074.4473715,1716392074.3572595,1716392074.4461858,1716392073.9006622,1716392073.90341,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
84,1716392074.4475417,1716392075.0820725,1716392074.447542,1716392075.0820715,1716392074.4506233,1716392074.790207,1716392074.7903428,1716392074.9918423,1716392075.0809798,1716392075.0820694,1716392074.9934795,1716392075.080798,1716392074.4475548,1716392074.4506228,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
85,1716392075.0822542,1716392075.7996542,1716392075.0822546,1716392075.7996526,1716392075.0852916,1716392075.5006108,1716392075.5006506,1716392075.7059298,1716392075.7979133,1716392075.79965,1716392075.7075112,1716392075.7975204,1716392075.0822616,1716392075.085291,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
86,1716392075.7999508,1716392076.5658495,1716392075.7999516,1716392076.5658484,1716392075.8019395,1716392076.172805,1716392076.1728632,1716392076.4745848,1716392076.5647051,1716392076.5658462,1716392076.4762032,1716392076.5645225,1716392075.7999601,1716392075.801939,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
87,1716392076.566041,1716392077.2608793,1716392076.5660417,1716392077.2608783,1716392076.5689404,1716392076.957458,1716392076.9574988,1716392077.1701179,1716392077.2597332,1716392077.2608762,1716392077.1717372,1716392077.2595527,1716392076.5660486,1716392076.5689397,,,,,,,0.234375,4.6875,,,False,9.375,4.6875
