epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
0,1716385412.5741837,1716385414.5175078,1716385412.982402,1716385414.477809,1716385412.579681,1716385412.9823933,1716385414.4778097,1716385414.5175061,,,,,,,,,,1.6265833377838135,2.5332183837890625,0.1171875,0.234375
1,1716385414.5177577,1716385419.1906364,1716385419.1082706,1716385419.1764128,1716385414.5218115,1716385419.1082606,1716385419.176414,1716385419.1906352,,,,,,,,,,1.5069527626037598,2.5332183837890625,0.1171875,0.234375
2,1716385419.1908343,1716385419.6491618,1716385419.5412595,1716385419.615881,1716385419.201189,1716385419.5412478,1716385419.615882,1716385419.6491597,,,,,,,,,,1.0159375667572021,2.5332183837890625,0.1171875,0.234375
3,1716385419.6494505,1716385419.9128153,1716385419.853011,1716385419.8747597,1716385419.6695235,1716385419.852997,1716385419.8747604,1716385419.9128144,,,,,,,,,,0.9094382524490356,2.5332183837890625,0.1171875,0.234375
4,1716385419.914886,1716385420.1994786,1716385420.1405163,1716385420.1897595,1716385419.9288075,1716385420.140508,1716385420.1897602,1716385420.1994774,,,,,,,,,,0.854760468006134,2.5332183837890625,0.1171875,0.234375
5,1716385420.2002778,1716385420.5004847,1716385420.4429724,1716385420.487036,1716385420.2144003,1716385420.442964,1716385420.4870365,1716385420.5004835,,,,,,,,,,1.1505988836288452,2.5332183837890625,0.1171875,0.234375
6,1716385420.5016892,1716385420.790616,1716385420.7246523,1716385420.7732265,1716385420.5094855,1716385420.724643,1716385420.7732272,1716385420.7906148,,,,,,,,,,0.8246545791625977,2.5332183837890625,0.1171875,0.234375
7,1716385420.7908149,1716385421.0639524,1716385421.0288286,1716385421.0556006,1716385420.801265,1716385421.0288177,1716385421.0556014,1716385421.063951,,,,,,,,,,0.9640735387802124,2.5332183837890625,0.1171875,0.234375
8,1716385421.064173,1716385421.3828752,1716385421.3198311,1716385421.3737328,1716385421.0777073,1716385421.3198218,1716385421.3737335,1716385421.3828719,,,,,,,,,,1.1810953617095947,2.5332183837890625,0.1171875,0.234375
9,1716385421.3940032,1716385421.6650693,1716385421.620098,1716385421.6440072,1716385421.4182317,1716385421.6200879,1716385421.6440084,1716385421.6650681,,,,,,,,,,0.8912311792373657,2.5332183837890625,0.1171875,0.234375
