epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
0,1716392010.6029036,1716392012.5822446,1716392011.3118684,1716392012.5427797,1716392010.6076038,1716392011.311859,1716392012.5427802,1716392012.5822423,,,,,,,,,,1.4387720823287964,2.5332183837890625,0.1171875,0.234375
1,1716392012.5825603,1716392018.3927567,1716392018.1546702,1716392018.2798285,1716392012.5885022,1716392018.154662,1716392018.2798293,1716392018.3927557,,,,,,,,,,1.527195692062378,2.5332183837890625,0.1171875,0.234375
2,1716392018.3929715,1716392019.0167336,1716392018.9991448,1716392019.0125113,1716392018.4581912,1716392018.9991395,1716392019.0125117,1716392019.016733,,,,,,,,,,1.3254263401031494,2.5332183837890625,0.1171875,0.234375
3,1716392019.0168712,1716392019.6619542,1716392019.645965,1716392019.6586306,1716392019.0197635,1716392019.6459577,1716392019.6586313,1716392019.6619532,,,,,,,,,,1.1866121292114258,2.5332183837890625,0.1171875,0.234375
4,1716392019.6621046,1716392020.426145,1716392020.4112573,1716392020.4235678,1716392019.666044,1716392020.4112487,1716392020.4235685,1716392020.4261444,,,,,,,,,,1.159794807434082,2.5332183837890625,0.1171875,0.234375
5,1716392020.42639,1716392021.1537247,1716392021.1376593,1716392021.1489882,1716392020.4728632,1716392021.137651,1716392021.1489887,1716392021.153724,,,,,,,,,,1.1193335056304932,2.5332183837890625,0.1171875,0.234375
6,1716392021.1539116,1716392021.8976457,1716392021.8289797,1716392021.8766613,1716392021.1586585,1716392021.828975,1716392021.876662,1716392021.8976448,,,,,,,,,,1.181298851966858,2.5332183837890625,0.1171875,0.234375
7,1716392021.8978527,1716392022.4825265,1716392022.4694808,1716392022.4786243,1716392021.902033,1716392022.4694757,1716392022.4786246,1716392022.4825253,,,,,,,,,,0.9540762305259705,2.5332183837890625,0.1171875,0.234375
8,1716392022.4827113,1716392023.1893845,1716392023.177711,1716392023.1857297,1716392022.4871411,1716392023.1777039,1716392023.1857302,1716392023.1893837,,,,,,,,,,0.9339362978935242,2.5332183837890625,0.1171875,0.234375
9,1716392023.1895487,1716392023.820931,1716392023.8102078,1716392023.8181171,1716392023.1933746,1716392023.810203,1716392023.8181179,1716392023.82093,,,,,,,,,,0.9994542598724365,2.5332183837890625,0.1171875,0.234375
10,1716392023.8210647,1716392024.4397883,1716392024.41878,1716392024.433857,1716392023.8299315,1716392024.4187734,1716392024.4338577,1716392024.4397876,,,,,,,,,,0.9286136627197266,2.5332183837890625,0.1171875,0.234375
11,1716392024.4399443,1716392025.031903,1716392025.0099466,1716392025.0287943,1716392024.443486,1716392025.0099413,1716392025.0287948,1716392025.0319018,,,,,,,,,,0.9749531745910645,2.5332183837890625,0.1171875,0.234375
12,1716392025.0321066,1716392025.6451526,1716392025.6383462,1716392025.6426308,1716392025.0354323,1716392025.6383414,1716392025.6426315,1716392025.645152,,,,,,,,,,0.7623275518417358,2.5332183837890625,0.1171875,0.234375
13,1716392025.6452978,1716392026.4811525,1716392026.3464375,1716392026.414736,1716392025.6482546,1716392026.3464315,1716392026.414737,1716392026.4811513,,,,,,,,,,0.4667501449584961,2.5332183837890625,0.1171875,0.234375
14,1716392026.4813468,1716392027.1287699,1716392027.0278676,1716392027.0576813,1716392026.4842498,1716392027.0278609,1716392027.0576823,1716392027.1287684,,,,,,,,,,0.7018128037452698,2.5332183837890625,0.1171875,0.234375
15,1716392027.1290023,1716392027.67506,1716392027.6659029,1716392027.6720855,1716392027.1463258,1716392027.6658967,1716392027.6720858,1716392027.6750588,,,,,,,,,,0.847142219543457,2.5332183837890625,0.1171875,0.234375
16,1716392027.6751943,1716392028.3611863,1716392028.3535516,1716392028.3589997,1716392027.679886,1716392028.3535461,1716392028.359,1716392028.3611856,,,,,,,,,,0.722329318523407,2.5332183837890625,0.1171875,0.234375
17,1716392028.3613057,1716392029.0505066,1716392029.0216808,1716392029.0438,1716392028.3641438,1716392029.0216746,1716392029.0438008,1716392029.0505047,,,,,,,,,,0.42132559418678284,2.5332183837890625,0.1171875,0.234375
18,1716392029.0506988,1716392029.7777364,1716392029.6293778,1716392029.6745882,1716392029.0966077,1716392029.629373,1716392029.674589,1716392029.7777357,,,,,,,,,,0.6759307384490967,2.5332183837890625,0.1171875,0.234375
19,1716392029.7778986,1716392030.348979,1716392030.3162088,1716392030.3447967,1716392029.7845361,1716392030.3162043,1716392030.3447974,1716392030.3489783,,,,,,,,,,0.5219082832336426,2.5332183837890625,0.1171875,0.234375
20,1716392030.3492153,1716392030.9705179,1716392030.9363647,1716392030.9623222,1716392030.3526402,1716392030.9363592,1716392030.962323,1716392030.970517,,,,,,,,,,0.7420931458473206,2.5332183837890625,0.1171875,0.234375
21,1716392030.970707,1716392031.5493205,1716392031.5355847,1716392031.5444922,1716392030.9893394,1716392031.5355794,1716392031.5444927,1716392031.5493197,,,,,,,,,,0.5387362837791443,2.5332183837890625,0.1171875,0.234375
22,1716392031.5494761,1716392032.442844,1716392032.2622638,1716392032.3264914,1716392031.5529287,1716392032.262254,1716392032.3264918,1716392032.4428432,,,,,,,,,,0.4652106761932373,2.5332183837890625,0.1171875,0.234375
23,1716392032.4430594,1716392032.958557,1716392032.945072,1716392032.9525914,1716392032.4461114,1716392032.9450672,1716392032.952592,1716392032.9585564,,,,,,,,,,0.46914583444595337,2.5332183837890625,0.1171875,0.234375
24,1716392032.9587076,1716392033.6535606,1716392033.6282363,1716392033.6490042,1716392032.9678078,1716392033.628226,1716392033.6490047,1716392033.65356,,,,,,,,,,0.3347519338130951,2.5332183837890625,0.1171875,0.234375
25,1716392033.6537237,1716392034.2197187,1716392034.2127862,1716392034.217258,1716392033.6570914,1716392034.2127805,1716392034.2172585,1716392034.219718,,,,,,,,,,0.372825026512146,2.5332183837890625,0.1171875,0.234375
26,1716392034.21984,1716392035.0615983,1716392034.9923892,1716392035.0539706,1716392034.2232423,1716392034.992382,1716392035.0539713,1716392035.0615969,,,,,,,,,,0.6359480619430542,2.5332183837890625,0.1171875,0.234375
27,1716392035.0617845,1716392035.6833203,1716392035.6721537,1716392035.68085,1716392035.130084,1716392035.6721487,1716392035.6808505,1716392035.6833196,,,,,,,,,,0.6073817014694214,2.5332183837890625,0.1171875,0.234375
28,1716392035.6834736,1716392036.50912,1716392036.4983034,1716392036.5055947,1716392035.6875813,1716392036.4982944,1716392036.5055952,1716392036.5090706,,,,,,,,,,0.4887486398220062,2.5332183837890625,0.1171875,0.234375
29,1716392036.5092814,1716392037.1923354,1716392037.1435387,1716392037.1520443,1716392036.5134096,1716392037.1435332,1716392037.1520448,1716392037.1923342,,,,,,,,,,0.3042888045310974,2.5332183837890625,0.1171875,0.234375
30,1716392037.192678,1716392037.8229096,1716392037.777063,1716392037.7984486,1716392037.196965,1716392037.7770548,1716392037.7984498,1716392037.8229089,,,,,,,,,,0.5936484336853027,2.5332183837890625,0.1171875,0.234375
31,1716392037.8231096,1716392038.4715405,1716392038.423208,1716392038.4562519,1716392037.9099128,1716392038.423204,1716392038.4562523,1716392038.4715397,,,,,,,,,,0.3683747947216034,2.5332183837890625,0.1171875,0.234375
32,1716392038.471729,1716392039.2577443,1716392039.1968362,1716392039.2542648,1716392038.4749498,1716392039.1968315,1716392039.2542655,1716392039.2577431,,,,,,,,,,0.5054989457130432,2.5332183837890625,0.1171875,0.234375
33,1716392039.257954,1716392040.0120008,1716392039.9490683,1716392040.0016038,1716392039.2626965,1716392039.9490583,1716392040.0016043,1716392040.011999,,,,,,,,,,0.34969276189804077,2.5332183837890625,0.1171875,0.234375
34,1716392040.0122814,1716392040.724658,1716392040.7065828,1716392040.7210603,1716392040.0156662,1716392040.7065778,1716392040.7210605,1716392040.724657,,,,,,,,,,0.36951392889022827,2.5332183837890625,0.1171875,0.234375
35,1716392040.7247934,1716392041.3809001,1716392041.3701982,1716392041.3783317,1716392040.7282135,1716392041.3701935,1716392041.3783321,1716392041.3808994,,,,,,,,,,0.1567702740430832,2.5332183837890625,0.1171875,0.234375
36,1716392041.3810613,1716392042.157925,1716392042.137704,1716392042.151089,1716392041.3840039,1716392042.1376934,1716392042.1510894,1716392042.157924,,,,,,,,,,0.26009035110473633,2.5332183837890625,0.1171875,0.234375
37,1716392042.1580977,1716392042.9790664,1716392042.8903527,1716392042.9472015,1716392042.1616235,1716392042.8903449,1716392042.9472024,1716392042.9790652,,,,,,,,,,0.1929328590631485,2.5332183837890625,0.1171875,0.234375
38,1716392042.9792612,1716392043.669221,1716392043.6599052,1716392043.666391,1716392042.9841797,1716392043.659899,1716392043.6663914,1716392043.6692197,,,,,,,,,,0.32105782628059387,2.5332183837890625,0.1171875,0.234375
39,1716392043.6694045,1716392044.43548,1716392044.3269713,1716392044.432912,1716392043.6734178,1716392044.326964,1716392044.4329126,1716392044.4354794,,,,,,,,,,0.5202880501747131,2.5332183837890625,0.1171875,0.234375
40,1716392044.4357524,1716392045.144163,1716392045.0762656,1716392045.1313202,1716392044.4927785,1716392045.0762544,1716392045.1313207,1716392045.1441617,,,,,,,,,,0.4938420057296753,2.5332183837890625,0.1171875,0.234375
41,1716392045.1443589,1716392045.9088032,1716392045.8511953,1716392045.857242,1716392045.1477842,1716392045.8511884,1716392045.8572426,1716392045.9088023,,,,,,,,,,0.3370971083641052,2.5332183837890625,0.1171875,0.234375
42,1716392045.9090228,1716392046.6051507,1716392046.5927377,1716392046.601969,1716392045.913122,1716392046.5927334,1716392046.6019692,1716392046.60515,,,,,,,,,,0.22959503531455994,2.5332183837890625,0.1171875,0.234375
43,1716392046.6052802,1716392047.272322,1716392047.2655149,1716392047.2702663,1716392046.609198,1716392047.2655091,1716392047.2702665,1716392047.2723215,,,,,,,,,,0.43002694845199585,2.5332183837890625,0.1171875,0.234375
44,1716392047.2724388,1716392047.986443,1716392047.9343746,1716392047.9466865,1716392047.2753177,1716392047.9343653,1716392047.946687,1716392047.9864416,,,,,,,,,,0.38152405619621277,2.5332183837890625,0.1171875,0.234375
45,1716392047.9866643,1716392048.5973117,1716392048.5628865,1716392048.5890236,1716392047.9915092,1716392048.562879,1716392048.589024,1716392048.5973108,,,,,,,,,,0.7433592081069946,2.5332183837890625,0.1171875,0.234375
46,1716392048.5974855,1716392049.2705572,1716392049.2634065,1716392049.2681506,1716392048.6005263,1716392049.2634006,1716392049.268151,1716392049.2705564,,,,,,,,,,0.2610487639904022,2.5332183837890625,0.1171875,0.234375
