epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
4251,1716398901.3610396,1716398901.4235842,1716398901.36104,1716398901.4235826,1716398901.3623214,1716398901.3719778,1716398901.3720093,1716398901.4147367,1716398901.422451,1716398901.4235804,1716398901.4152558,1716398901.4222786,1716398901.3610501,1716398901.362321,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4252,1716398901.4238186,1716398901.487113,1716398901.423819,1716398901.487112,1716398901.4253078,1716398901.434489,1716398901.4345236,1716398901.4784248,1716398901.4860747,1716398901.4871101,1716398901.4790447,1716398901.485904,1716398901.423827,1716398901.425307,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4253,1716398901.487299,1716398901.5499036,1716398901.4872997,1716398901.5499027,1716398901.4884617,1716398901.4982054,1716398901.4982402,1716398901.5411105,1716398901.5489028,1716398901.5499008,1716398901.5416741,1716398901.5487413,1716398901.4873056,1716398901.4884615,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4254,1716398901.5500739,1716398901.6130347,1716398901.550074,1716398901.6130338,1716398901.5512164,1716398901.560749,1716398901.5607834,1716398901.6038382,1716398901.6120243,1716398901.6130319,1716398901.6044366,1716398901.6118472,1716398901.5500832,1716398901.551216,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4255,1716398901.6132205,1716398901.676417,1716398901.6132207,1716398901.6764157,1716398901.6143613,1716398901.6236992,1716398901.6237288,1716398901.667497,1716398901.6754262,1716398901.6764138,1716398901.6681342,1716398901.6752725,1716398901.6132267,1716398901.6143608,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4256,1716398901.6765904,1716398901.7398503,1716398901.676591,1716398901.7398493,1716398901.677726,1716398901.687285,1716398901.687322,1716398901.7306652,1716398901.7388036,1716398901.7398474,1716398901.7312562,1716398901.7386303,1716398901.6765974,1716398901.677725,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4257,1716398901.7400625,1716398901.8035583,1716398901.740063,1716398901.8035574,1716398901.7412326,1716398901.7505405,1716398901.7505767,1716398901.7947392,1716398901.8025587,1716398901.803555,1716398901.7953024,1716398901.8023899,1716398901.74007,1716398901.741232,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4258,1716398901.8037627,1716398901.8661156,1716398901.8037632,1716398901.8661144,1716398901.8049676,1716398901.814388,1716398901.814432,1716398901.8573134,1716398901.8650985,1716398901.8661125,1716398901.8579168,1716398901.8649216,1716398901.8037696,1716398901.8049672,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4259,1716398901.8663168,1716398901.9302773,1716398901.866317,1716398901.9302762,1716398901.8675144,1716398901.8775163,1716398901.8775513,1716398901.9213974,1716398901.929254,1716398901.9302742,1716398901.9219868,1716398901.9291,1716398901.8663237,1716398901.867514,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4260,1716398901.9304447,1716398901.9931898,1716398901.930445,1716398901.9931889,1716398901.9316666,1716398901.9417534,1716398901.9417884,1716398901.984572,1716398901.9922261,1716398901.9931872,1716398901.9851286,1716398901.9920704,1716398901.9304535,1716398901.931666,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4261,1716398901.9933622,1716398902.0577857,1716398901.9933627,1716398902.0577843,1716398901.9947004,1716398902.00439,1716398902.0044253,1716398902.0488956,1716398902.056713,1716398902.0577824,1716398902.049487,1716398902.0565374,1716398901.9933834,1716398901.9947,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4262,1716398902.0579622,1716398902.1229599,1716398902.0579627,1716398902.122959,1716398902.0591776,1716398902.0691714,1716398902.0692258,1716398902.114025,1716398902.121911,1716398902.122957,1716398902.1146708,1716398902.1217396,1716398902.0579705,1716398902.0591772,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4263,1716398902.1231282,1716398902.1878006,1716398902.1231287,1716398902.1877995,1716398902.1243517,1716398902.1344686,1716398902.134538,1716398902.1785233,1716398902.186739,1716398902.1877978,1716398902.179113,1716398902.1865606,1716398902.123135,1716398902.1243513,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4264,1716398902.18798,1716398902.2513752,1716398902.1879802,1716398902.251374,1716398902.1891763,1716398902.1980143,1716398902.1980526,1716398902.2424924,1716398902.2503862,1716398902.2513723,1716398902.2430885,1716398902.2502205,1716398902.1879869,1716398902.1891751,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4265,1716398902.2515585,1716398902.3179939,1716398902.251559,1716398902.3179924,1716398902.252733,1716398902.2620113,1716398902.262046,1716398902.3076155,1716398902.3169022,1716398902.3179903,1716398902.3081985,1716398902.3167133,1716398902.251565,1716398902.2527323,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4266,1716398902.3181853,1716398902.379244,1716398902.3181858,1716398902.379243,1716398902.3195167,1716398902.3278265,1716398902.3278978,1716398902.3705451,1716398902.3782852,1716398902.3792415,1716398902.3711014,1716398902.3781333,1716398902.3181953,1716398902.319516,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4267,1716398902.37941,1716398902.4430597,1716398902.3794103,1716398902.4430585,1716398902.380508,1716398902.3902884,1716398902.3903594,1716398902.4339926,1716398902.442014,1716398902.4430568,1716398902.4346297,1716398902.4418344,1716398902.3794162,1716398902.3805075,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4268,1716398902.4432468,1716398902.5055115,1716398902.4432473,1716398902.5055106,1716398902.4445128,1716398902.454138,1716398902.4542139,1716398902.4968011,1716398902.5045261,1716398902.5055091,1716398902.4973834,1716398902.504344,1716398902.4432564,1716398902.4445124,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4269,1716398902.5057242,1716398902.569883,1716398902.5057247,1716398902.5698822,1716398902.5069892,1716398902.5166154,1716398902.5166888,1716398902.56098,1716398902.568821,1716398902.5698802,1716398902.5615592,1716398902.568537,1716398902.5057316,1716398902.5069888,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4270,1716398902.570057,1716398902.63221,1716398902.5700574,1716398902.632208,1716398902.571148,1716398902.5806596,1716398902.5807385,1716398902.6231,1716398902.6311908,1716398902.6322067,1716398902.6236818,1716398902.6310067,1716398902.5700638,1716398902.5711474,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4271,1716398902.6323824,1716398902.6954682,1716398902.6323829,1716398902.695467,1716398902.6335154,1716398902.6425164,1716398902.6425505,1716398902.6854885,1716398902.6943488,1716398902.6954653,1716398902.6860862,1716398902.6941707,1716398902.6323893,1716398902.6335146,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4272,1716398902.6956427,1716398902.7584438,1716398902.6956432,1716398902.7584424,1716398902.6970277,1716398902.7056932,1716398902.705749,1716398902.749392,1716398902.7573464,1716398902.758441,1716398902.7500274,1716398902.75717,1716398902.6956496,1716398902.6970267,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4273,1716398902.758618,1716398902.8207042,1716398902.7586186,1716398902.8207035,1716398902.7597744,1716398902.7693486,1716398902.7693882,1716398902.8119562,1716398902.8197246,1716398902.8207016,1716398902.8125305,1716398902.8195665,1716398902.7586253,1716398902.759774,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4274,1716398902.820925,1716398902.8846653,1716398902.8209252,1716398902.8846643,1716398902.8221412,1716398902.8311217,1716398902.8311577,1716398902.875059,1716398902.8836267,1716398902.8846629,1716398902.875662,1716398902.883437,1716398902.8209317,1716398902.8221407,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4275,1716398902.8848412,1716398902.945933,1716398902.8848414,1716398902.9459321,1716398902.8860428,1716398902.8944325,1716398902.8944633,1716398902.9373705,1716398902.9449604,1716398902.94593,1716398902.9379497,1716398902.9448025,1716398902.8848476,1716398902.8860424,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4276,1716398902.946099,1716398903.0094795,1716398902.9460993,1716398903.0094783,1716398902.9472642,1716398902.9564323,1716398902.9564679,1716398903.0002742,1716398903.0084803,1716398903.0094764,1716398903.0008814,1716398903.008305,1716398902.9461057,1716398902.9472637,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4277,1716398903.0096831,1716398903.0738163,1716398903.0096834,1716398903.0738153,1716398903.0111978,1716398903.0200508,1716398903.020086,1716398903.0649195,1716398903.0727522,1716398903.0738132,1716398903.0655053,1716398903.0725555,1716398903.0096905,1716398903.0111969,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4278,1716398903.0739932,1716398903.139123,1716398903.0739937,1716398903.139122,1716398903.0751889,1716398903.0843086,1716398903.0843477,1716398903.1299167,1716398903.1381476,1716398903.1391203,1716398903.1308246,1716398903.1379807,1716398903.0740004,1716398903.0751882,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4279,1716398903.1392965,1716398903.204287,1716398903.1392968,1716398903.2042859,1716398903.1404524,1716398903.1503193,1716398903.1503544,1716398903.1953688,1716398903.2032452,1716398903.2042842,1716398903.1959698,1716398903.203048,1716398903.1393032,1716398903.140452,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4280,1716398903.204473,1716398903.2690742,1716398903.2044733,1716398903.2690723,1716398903.20573,1716398903.2148442,1716398903.2148802,1716398903.2606149,1716398903.268068,1716398903.2690701,1716398903.2611709,1716398903.2679253,1716398903.2044804,1716398903.2057292,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4281,1716398903.2692795,1716398903.3352058,1716398903.2692797,1716398903.3352048,1716398903.270691,1716398903.2803593,1716398903.2803953,1716398903.3264248,1716398903.3341565,1716398903.335203,1716398903.3270152,1716398903.3339715,1716398903.2692869,1716398903.2706902,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4282,1716398903.3353815,1716398903.3996644,1716398903.3353817,1716398903.3996634,1716398903.336544,1716398903.346227,1716398903.346262,1716398903.390791,1716398903.3986087,1716398903.399661,1716398903.3913853,1716398903.3984332,1716398903.3353887,1716398903.336543,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4283,1716398903.3998582,1716398903.4630466,1716398903.3998587,1716398903.4630456,1716398903.4011183,1716398903.4104269,1716398903.4104605,1716398903.4541733,1716398903.4620037,1716398903.463044,1716398903.4547572,1716398903.4618175,1716398903.3998682,1716398903.4011173,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4284,1716398903.46325,1716398960.6189325,1716398903.4632504,1716398960.6189313,1716398903.464449,1716398960.4512358,1716398960.451297,1716398960.6099281,1716398960.6178834,1716398960.6189294,1716398960.6105928,1716398960.617698,1716398903.4632597,1716398903.4644485,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4285,1716398960.6191201,1716398960.7044945,1716398960.6191206,1716398960.7044935,1716398960.6203327,1716398960.6523123,1716398960.6523635,1716398960.6957977,1716398960.7035203,1716398960.704492,1716398960.6963584,1716398960.7033658,1716398960.6191316,1716398960.620332,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4286,1716398960.7046645,1716398960.7848768,1716398960.7046652,1716398960.7848759,1716398960.7058794,1716398960.7377381,1716398960.7377982,1716398960.7761438,1716398960.7838979,1716398960.7848742,1716398960.7767181,1716398960.7837257,1716398960.7046735,1716398960.7058787,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4287,1716398960.7850516,1716398960.8639836,1716398960.785052,1716398960.8639827,1716398960.786297,1716398960.812649,1716398960.8126838,1716398960.8554175,1716398960.863027,1716398960.863981,1716398960.855954,1716398960.8628771,1716398960.785059,1716398960.7862964,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4288,1716398960.8641415,1716398960.9438326,1716398960.864142,1716398960.9438312,1716398960.8652465,1716398960.8961105,1716398960.8961768,1716398960.935032,1716398960.942794,1716398960.9438298,1716398960.9355924,1716398960.9426177,1716398960.864149,1716398960.865246,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4289,1716398960.9440114,1716398961.0137668,1716398960.944012,1716398961.0137656,1716398960.9452255,1716398960.9614034,1716398960.9614801,1716398961.00357,1716398961.0127227,1716398961.013764,1716398961.004665,1716398961.0125287,1716398960.9440205,1716398960.9452248,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4290,1716398961.0139396,1716398961.0823722,1716398961.0139403,1716398961.082371,1716398961.0151212,1716398961.0325952,1716398961.0326643,1716398961.0734856,1716398961.0812838,1716398961.0823693,1716398961.0741298,1716398961.0811121,1716398961.0139468,1716398961.01512,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4291,1716398961.0825496,1716398961.1501071,1716398961.08255,1716398961.1501062,1716398961.0837324,1716398961.1013834,1716398961.1014416,1716398961.1414459,1716398961.1491199,1716398961.1501043,1716398961.1420677,1716398961.1489556,1716398961.0825567,1716398961.0837317,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4292,1716398961.150276,1716398961.2155993,1716398961.1502764,1716398961.215598,1716398961.1514206,1716398961.1639664,1716398961.1640391,1716398961.2066836,1716398961.2146142,1716398961.2155964,1716398961.2072597,1716398961.214435,1716398961.1502824,1716398961.15142,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4293,1716398961.2157893,1716398961.2802045,1716398961.2157898,1716398961.2802036,1716398961.216942,1716398961.228597,1716398961.2286468,1716398961.2712755,1716398961.2792363,1716398961.2802017,1716398961.2718303,1716398961.2790785,1716398961.2157965,1716398961.2169416,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4294,1716398961.2803605,1716398961.3455908,1716398961.2803607,1716398961.3455892,1716398961.281504,1716398961.2932518,1716398961.2933257,1716398961.3361948,1716398961.3445535,1716398961.3455877,1716398961.3367712,1716398961.3443844,1716398961.2803695,1716398961.2815032,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4295,1716398961.345826,1716398961.4099002,1716398961.3458264,1716398961.4098992,1716398961.34699,1716398961.3577876,1716398961.357858,1716398961.4007478,1716398961.4088287,1716398961.4098976,1716398961.4013655,1716398961.4086506,1716398961.3458326,1716398961.3469896,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4296,1716398961.410085,1716398961.4748635,1716398961.4100852,1716398961.4748623,1716398961.4113088,1716398961.4225047,1716398961.4225783,1716398961.4653857,1716398961.4738204,1716398961.4748604,1716398961.4660351,1716398961.4736452,1716398961.4100919,1716398961.4113083,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4297,1716398961.475051,1716398961.5390031,1716398961.4750514,1716398961.5390022,1716398961.4762576,1716398961.4866323,1716398961.4867058,1716398961.5291371,1716398961.538054,1716398961.5390003,1716398961.5296667,1716398961.5379055,1716398961.475058,1716398961.476257,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4298,1716398961.5391707,1716398961.602768,1716398961.539171,1716398961.6027668,1716398961.5403078,1716398961.550693,1716398961.5507643,1716398961.5933497,1716398961.6017103,1716398961.6027653,1716398961.5939698,1716398961.601475,1716398961.5391774,1716398961.5403073,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4299,1716398961.6029415,1716398961.6678038,1716398961.6029418,1716398961.6678026,1716398961.6041691,1716398961.6149485,1716398961.614983,1716398961.6591265,1716398961.666794,1716398961.6678011,1716398961.6596756,1716398961.6666536,1716398961.6029506,1716398961.6041687,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4300,1716398961.6680264,1716398961.7322664,1716398961.668027,1716398961.7322655,1716398961.6692762,1716398961.6801565,1716398961.680192,1716398961.7228348,1716398961.731206,1716398961.7322633,1716398961.7234397,1716398961.7310202,1716398961.6680336,1716398961.6692753,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4301,1716398961.7324507,1716398961.7951288,1716398961.732451,1716398961.7951272,1716398961.7336552,1716398961.7431066,1716398961.743141,1716398961.785888,1716398961.794104,1716398961.7951248,1716398961.7865098,1716398961.7939174,1716398961.7324595,1716398961.7336547,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4302,1716398961.7953277,1716398961.8575013,1716398961.795328,1716398961.8575,1716398961.7964993,1716398961.8058891,1716398961.8059247,1716398961.8486733,1716398961.8564913,1716398961.8574984,1716398961.8492606,1716398961.856321,1716398961.7953346,1716398961.7964985,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4303,1716398961.8577151,1716398961.919971,1716398961.8577156,1716398961.9199698,1716398961.8589401,1716398961.8685973,1716398961.8686323,1716398961.9112213,1716398961.918945,1716398961.919968,1716398961.9118078,1716398961.9187758,1716398961.8577225,1716398961.8589396,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4304,1716398961.9201462,1716398961.9830384,1716398961.9201465,1716398961.9830377,1716398961.9213357,1716398961.9312952,1716398961.9313316,1716398961.9742265,1716398961.9820619,1716398961.983036,1716398961.9747806,1716398961.9819016,1716398961.920152,1716398961.9213352,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4305,1716398961.9832127,1716398962.0453887,1716398961.9832134,1716398962.0453877,1716398961.984308,1716398961.9940968,1716398961.994171,1716398962.0367775,1716398962.0443833,1716398962.0453858,1716398962.0373561,1716398962.044213,1716398961.9832191,1716398961.9843075,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4306,1716398962.0455797,1716398962.1076946,1716398962.0455801,1716398962.1076937,1716398962.0468028,1716398962.056277,1716398962.0563457,1716398962.099103,1716398962.1066813,1716398962.1076918,1716398962.099665,1716398962.1064951,1716398962.0455873,1716398962.0468018,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4307,1716398962.1078582,1716398962.1703248,1716398962.1078584,1716398962.1703236,1716398962.1090608,1716398962.1184797,1716398962.1185203,1716398962.1611981,1716398962.1692343,1716398962.170322,1716398962.161833,1716398962.1690564,1716398962.1078649,1716398962.1090603,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4308,1716398962.1705005,1716398962.2323923,1716398962.1705012,1716398962.232391,1716398962.1717234,1716398962.1808107,1716398962.1808467,1716398962.2238507,1716398962.231387,1716398962.2323897,1716398962.2244272,1716398962.231228,1716398962.170525,1716398962.1717222,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4309,1716398962.2325754,1716398962.2949762,1716398962.232576,1716398962.294975,1716398962.2337716,1716398962.2434642,1716398962.2435188,1716398962.286173,1716398962.293931,1716398962.294973,1716398962.2867672,1716398962.2937434,1716398962.2325847,1716398962.2337708,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4310,1716398962.2951622,1716398962.3574204,1716398962.2951627,1716398962.3574195,1716398962.2963843,1716398962.3056948,1716398962.3057554,1716398962.348533,1716398962.3564463,1716398962.357418,1716398962.349133,1716398962.356273,1716398962.2951713,1716398962.2963834,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4311,1716398962.357597,1716398962.4197962,1716398962.3575976,1716398962.4197953,1716398962.3588345,1716398962.3684926,1716398962.3685484,1716398962.411222,1716398962.4188013,1716398962.4197934,1716398962.4119556,1716398962.418625,1716398962.3576274,1716398962.3588336,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4312,1716398962.419959,1716398962.4826272,1716398962.4199593,1716398962.4826257,1716398962.4211962,1716398962.4309099,1716398962.4309564,1716398962.4736154,1716398962.4815848,1716398962.482624,1716398962.4741864,1716398962.4813952,1716398962.4199674,1716398962.4211955,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4313,1716398962.4827979,1716398962.5449626,1716398962.4827983,1716398962.5449615,1716398962.4840071,1716398962.492961,1716398962.4930198,1716398962.536173,1716398962.543958,1716398962.54496,1716398962.536739,1716398962.5437875,1716398962.4828188,1716398962.4840064,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4314,1716398962.5451348,1716398962.6081872,1716398962.545135,1716398962.6081858,1716398962.5467393,1716398962.5562983,1716398962.5563562,1716398962.5993059,1716398962.6071227,1716398962.608184,1716398962.5999048,1716398962.6069357,1716398962.545142,1716398962.5467384,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4315,1716398962.6083632,1716398962.6711237,1716398962.6083636,1716398962.6711228,1716398962.6097062,1716398962.6194625,1716398962.6195254,1716398962.6624398,1716398962.6700494,1716398962.671121,1716398962.6630373,1716398962.669877,1716398962.6083708,1716398962.6097052,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4316,1716398962.6713,1716398962.735612,1716398962.6713004,1716398962.7356107,1716398962.6726472,1716398962.6822612,1716398962.682322,1716398962.7253325,1716398962.7344785,1716398962.7356088,1716398962.7259111,1716398962.734272,1716398962.6713102,1716398962.6726468,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4317,1716398962.7357924,1716398962.7973845,1716398962.7357929,1716398962.797383,1716398962.737029,1716398962.745257,1716398962.74533,1716398962.7883282,1716398962.7963018,1716398962.7973814,1716398962.7889628,1716398962.7961311,1716398962.735804,1716398962.7370284,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4318,1716398962.797565,1716398962.8620331,1716398962.7975652,1716398962.862032,1716398962.7988186,1716398962.8079264,1716398962.8079576,1716398962.8522997,1716398962.8609724,1716398962.8620303,1716398962.8528678,1716398962.860787,1716398962.7975738,1716398962.7988179,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4319,1716398962.8622208,1716398962.9242187,1716398962.862221,1716398962.9242175,1716398962.863392,1716398962.872084,1716398962.8721452,1716398962.9151225,1716398962.9232118,1716398962.9242156,1716398962.9157534,1716398962.923041,1716398962.8622305,1716398962.8633912,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4320,1716398962.9244037,1716398962.985892,1716398962.924404,1716398962.985891,1716398962.925628,1716398962.9345248,1716398962.9345589,1716398962.976986,1716398962.984925,1716398962.9858897,1716398962.9775558,1716398962.9847677,1716398962.9244106,1716398962.9256272,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4321,1716398962.9860525,1716398963.0488517,1716398962.9860532,1716398963.0488505,1716398962.9871697,1716398962.9967084,1716398962.9967465,1716398963.040165,1716398963.0478344,1716398963.0488486,1716398963.0407925,1716398963.047655,1716398962.986061,1716398962.9871693,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4322,1716398963.0490294,1716398963.1122277,1716398963.0490298,1716398963.1122262,1716398963.0502996,1716398963.0594711,1716398963.059505,1716398963.1023781,1716398963.1111832,1716398963.112224,1716398963.1031384,1716398963.110995,1716398963.0490398,1716398963.050299,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4323,1716398963.1124055,1716398963.1732745,1716398963.112406,1716398963.1732733,1716398963.1135612,1716398963.1217625,1716398963.1217966,1716398963.1645107,1716398963.1722713,1716398963.1732717,1716398963.165102,1716398963.172092,1716398963.112415,1716398963.1135607,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4324,1716398963.1734655,1716398963.2356021,1716398963.173466,1716398963.2356007,1716398963.1746562,1716398963.1840248,1716398963.1840641,1716398963.2268627,1716398963.2346158,1716398963.2355988,1716398963.2274425,1716398963.2344282,1716398963.1734724,1716398963.1746554,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4325,1716398963.2357767,1716398963.2979162,1716398963.2357771,1716398963.297915,1716398963.236911,1716398963.2461386,1716398963.24617,1716398963.2892206,1716398963.2968955,1716398963.2979128,1716398963.289836,1716398963.2967222,1716398963.235786,1716398963.2369103,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4326,1716398963.2981565,1716398963.3600338,1716398963.2981567,1716398963.3600326,1716398963.2992985,1716398963.3083231,1716398963.3083618,1716398963.3511865,1716398963.3590634,1716398963.3600311,1716398963.3518105,1716398963.3588753,1716398963.2981637,1716398963.299298,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4327,1716398963.3602076,1716398963.4221675,1716398963.360208,1716398963.4221663,1716398963.3614197,1716398963.3703496,1716398963.370382,1716398963.413501,1716398963.4211059,1716398963.4221644,1716398963.414109,1716398963.4209309,1716398963.360217,1716398963.3614192,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4328,1716398963.422349,1716398963.4842906,1716398963.4223492,1716398963.4842896,1716398963.4235046,1716398963.4325845,1716398963.4326487,1716398963.475257,1716398963.4832342,1716398963.4842877,1716398963.4758606,1716398963.483056,1716398963.4223554,1716398963.423504,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4329,1716398963.48448,1716398963.5461564,1716398963.4844801,1716398963.546155,1716398963.4856575,1716398963.4944289,1716398963.4944632,1716398963.5373137,1716398963.545128,1716398963.5461533,1716398963.5379207,1716398963.5449677,1716398963.4844863,1716398963.4856567,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4330,1716398963.546326,1716398963.608355,1716398963.5463266,1716398963.6083539,1716398963.5474567,1716398963.5566568,1716398963.5566914,1716398963.5995696,1716398963.607325,1716398963.608352,1716398963.6001756,1716398963.6071324,1716398963.5463326,1716398963.5474563,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4331,1716398963.6085432,1716398987.8675203,1716398963.6085434,1716398987.867519,1716398963.6097193,1716398987.7060115,1716398987.706051,1716398987.8578937,1716398987.8664718,1716398987.8675172,1716398987.8585186,1716398987.8662968,1716398963.6085503,1716398963.6097188,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4332,1716398987.8677285,1716398988.0558114,1716398987.8677287,1716398988.05581,1716398987.8688242,1716398987.8986526,1716398987.8986933,1716398988.0465643,1716398988.0548048,1716398988.0558083,1716398988.0471616,1716398988.0546343,1716398987.8677344,1716398987.8688238,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4333,1716398988.0559838,1716398988.141377,1716398988.055984,1716398988.1413753,1716398988.0571234,1716398988.0841935,1716398988.0842285,1716398988.1325006,1716398988.1403506,1716398988.1413734,1716398988.1331034,1716398988.140171,1716398988.0559907,1716398988.0571227,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4334,1716398988.1415615,1716398988.2219713,1716398988.1415622,1716398988.2219698,1716398988.1427588,1716398988.174251,1716398988.1743386,1716398988.2136471,1716398988.2209835,1716398988.2219682,1716398988.2141862,1716398988.2208223,1716398988.1415691,1716398988.1427584,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4335,1716398988.222131,1716398988.2958405,1716398988.2221313,1716398988.2958388,1716398988.223381,1716398988.2474258,1716398988.2474644,1716398988.286995,1716398988.2948031,1716398988.2958364,1716398988.287572,1716398988.2946327,1716398988.2221408,1716398988.2233796,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4336,1716398988.2960289,1716398988.370478,1716398988.296029,1716398988.3704762,1716398988.2971783,1716398988.3207026,1716398988.3207405,1716398988.3604302,1716398988.3693967,1716398988.3704748,1716398988.3609948,1716398988.3692212,1716398988.2960355,1716398988.2971778,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4337,1716398988.3706515,1716398988.4432657,1716398988.3706517,1716398988.4432642,1716398988.3719997,1716398988.39389,1716398988.393927,1716398988.4344132,1716398988.4422367,1716398988.443262,1716398988.434984,1716398988.4420686,1716398988.3706627,1716398988.371999,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
4338,1716398988.4434485,1716398988.509516,1716398988.4434488,1716398988.5095148,1716398988.44465,1716398988.4580944,1716398988.4581544,1716398988.4997926,1716398988.5084898,1716398988.5095127,1716398988.5005116,1716398988.5082324,1716398988.443459,1716398988.4446495,,,,,,,0.234375,0.46875,,,False,0.9375,0.46875
